Iteration,labels,realization
525,[1.        3.2059226],0
526,[1.        3.5879831],0
527,[1.       3.413119],0
528,[1.        3.5594409],0
529,[ 1.       -0.556046],0
530,[1.        3.2629378],0
531,[1.        3.7018497],0
532,[ 1.        -0.5581814],0
533,[1.        3.5039535],0
534,[1.        3.1243658],0
535,[1.      3.27354],0
536,[ 1.        -0.5560708],0
537,[1.        3.0204113],0
538,[1.        3.4476526],0
539,[ 1.         -0.56119883],0
540,[1.       3.057837],0
541,[1.      3.28151],0
542,[ 1.        -0.5658247],0
543,[1.        3.6752224],0
544,[1.        3.0457876],0
545,[1.        3.5579283],0
546,[1.       3.613371],0
547,[1.        3.2740483],0
548,[1.        3.2280445],0
549,[1.       3.682229],0
550,[1.       3.006739],0
551,[ 1.         -0.54008967],0
552,[1.        3.1169734],0
553,[1.        4.2171926],0
554,[1.        3.2864966],0
555,[1.        3.4925444],0
556,[1.        3.8410783],0
557,[1.        3.6880748],0
558,[1.        3.1775424],0
559,[1.        3.3533502],0
560,[1.        3.2660198],0
561,[1.        3.2660823],0
562,[1.        3.0947905],0
563,[1.       3.291507],0
564,[1.        3.3273244],0
565,[1.        3.5079827],0
566,[1.        3.2950902],0
567,[ 1.       -0.502882],0
568,[1.        3.1562614],0
569,[ 1.         -0.50609034],0
570,[ 1.        -0.5169842],0
571,[1.       3.644255],0
572,[ 1.         -0.51770324],0
573,[ 1.        -0.5281112],0
574,[ 1.        -0.5396748],0
575,[1.        3.4639416],0
576,[1.        3.7677865],0
577,[ 1.        -0.5392957],0
578,[1.        3.7728972],0
579,[1.        3.3802304],0
580,[1.        3.1118596],0
581,[1.        3.1079483],0
582,[ 1.         -0.53216475],0
583,[1.        3.7688737],0
584,[ 1.        -0.5377322],0
585,[1.        3.0150497],0
586,[ 1.       -0.543843],0
587,[ 1.        -0.5524197],0
588,[1.       3.109258],0
589,[1.        3.3131156],0
590,[1.       3.351618],0
591,[ 1.        -0.5513149],0
592,[1.        3.3781552],0
593,[1.        3.1227183],0
594,[1.        3.3136947],0
595,[1.       3.185079],0
596,[1.        3.0918937],0
597,[1.        3.0466554],0
598,[1.        3.0946107],0
599,[1.        3.5146658],0
600,[1.        3.1471274],0
601,[1.       3.038155],0
602,[1.        3.2631216],0
603,[1.        3.0982947],0
604,[1.        3.0733607],0
605,[ 1.        -0.5251732],0
606,[1.        3.4369273],0
607,[1.        3.2838001],0
608,[1.        3.1378772],0
609,[1.       3.327704],0
610,[1.        3.0467794],0
611,[1.        3.5385158],0
612,[1.       3.549038],0
613,[1.        3.1966345],0
614,[ 1.       -0.511073],0
615,[1.        3.3729858],0
616,[1.       3.507281],0
617,[1.        3.1546967],0
618,[ 1.         -0.50772196],0
619,[ 1.         -0.51619405],0
620,[1.        3.1669712],0
621,[ 1.        -0.5207147],0
622,[1.       3.011995],0
623,[1.        3.0394542],0
624,[1.        3.6747105],0
625,[ 1.         -0.52580035],0
626,[1.        3.0635276],0
627,[1.       4.351347],0
628,[ 1.         -0.52227575],0
629,[1.        3.8725302],0
630,[ 1.        -0.5265924],0
631,[ 1.        -0.5272371],0
632,[1.        3.0238051],0
633,[1.        3.5226908],0
634,[ 1.        -0.5336701],0
635,[1.        3.0431123],0
636,[ 1.        -0.5489896],0
637,[1.        3.2846472],0
638,[1.        3.5193074],0
639,[1.        3.2863643],0
640,[1.        3.4598715],0
641,[1.      3.00919],0
642,[ 1.        -0.5352064],0
643,[1.        3.1482248],0
644,[ 1.        -0.5398242],0
645,[1.        3.5662656],0
646,[1.        3.7792385],0
647,[1.        3.4855726],0
648,[1.       3.251985],0
649,[1.        3.4758623],0
650,[1.        3.4233036],0
651,[1.        3.1262243],0
652,[1.        3.3659256],0
653,[1.       3.498192],0
654,[ 1.        -0.5254277],0
655,[ 1.         -0.53199434],0
656,[1.        3.4248798],0
657,[1.       3.390443],0
658,[ 1.        -0.5315324],0
659,[1.        3.8768816],0
660,[1.      3.03155],0
661,[ 1.        -0.5315152],0
662,[1.        3.6814415],0
663,[1.        3.0449252],0
664,[ 1.         -0.53798014],0
665,[1.        3.0991645],0
666,[1.        2.9928942],0
667,[1.        3.2284832],0
668,[1.       3.197279],0
669,[1.       3.410499],0
670,[1.        3.9658413],0
671,[ 1.        -0.5284379],0
672,[1.        3.2522814],0
673,[1.        3.0558279],0
674,[1.        3.1974776],0
675,[ 1.         -0.53140855],0
676,[1.        3.1335516],0
677,[1.        3.3128984],0
678,[1.        3.9929032],0
679,[1.        3.1857004],0
680,[1.        3.5963187],0
681,[ 1.         -0.52054423],0
682,[ 1.        -0.5318335],0
683,[1.        3.1758227],0
684,[1.        3.1478004],0
685,[1.        3.4918792],0
686,[1.       3.124287],0
687,[1.        3.1455224],0
688,[ 1.         -0.52785426],0
689,[ 1.         -0.53394306],0
690,[1.        3.4940124],0
691,[ 1.         -0.54352355],0
692,[1.        3.7110486],0
693,[ 1.        -0.5481494],0
694,[ 1.        -0.5541097],0
695,[ 1.         -0.55852854],0
696,[1.        3.2656486],0
697,[1.       3.438359],0
698,[ 1.         -0.56185305],0
699,[1.        3.3595243],0
700,[1.        3.0524652],0
701,[1.        3.7291923],0
702,[1.       3.232452],0
703,[1.       3.505743],0
704,[1.        3.1591456],0
705,[1.        3.4539888],0
706,[1.       3.459041],0
707,[1.        3.5456474],0
708,[ 1.         -0.54304945],0
709,[ 1.        -0.5510537],0
710,[1.        3.0355709],0
711,[1.       3.007424],0
712,[ 1.         -0.55236334],0
713,[ 1.         -0.56198007],0
714,[1.        3.3335986],0
715,[1.        3.5492005],0
716,[1.        3.2085876],0
717,[1.        3.1591456],0
718,[ 1.         -0.55858934],0
719,[1.        3.6180894],0
720,[1.        3.7245402],0
721,[1.       3.130849],0
722,[ 1.         -0.56144863],0
723,[ 1.         -0.56881577],0
724,[ 1.        -0.5751683],0
725,[ 1.         -0.58312345],0
726,[1.        3.6005824],0
727,[ 1.        -0.5810032],0
728,[1.        3.2911704],0
729,[1.        3.2915747],0
730,[1.        3.9674008],0
731,[ 1.       -0.583093],0
732,[ 1.         -0.58832985],0
733,[1.       3.157829],0
734,[1.       3.374936],0
735,[ 1.         -0.59044576],0
736,[ 1.        -0.5961114],0
737,[1.        3.4231982],0
738,[1.       3.431919],0
739,[ 1.         -0.59953064],0
740,[1.        3.1485224],0
741,[1.        3.4456086],0
742,[ 1.       -0.603517],0
743,[1.        3.8008611],0
744,[1.        3.1632564],0
745,[1.        3.8824263],0
746,[1.       3.185079],0
747,[ 1.        -0.5941938],0
748,[1.        3.1079857],0
749,[1.        3.0641494],0
750,[ 1.         -0.59895706],0
751,[1.        3.2771738],0
752,[1.        3.4647865],0
753,[1.        3.5306451],0
754,[1.        3.8858113],0
755,[1.       3.342797],0
756,[1.        3.1238532],0
757,[1.        3.0196664],0
758,[1.       3.121231],0
759,[ 1.        -0.5896598],0
760,[1.        3.1403086],0
761,[1.       3.781513],0
762,[1.        3.4332175],0
763,[1.        3.5459683],0
764,[1.        3.8303149],0
765,[ 1.        -0.5790307],0
766,[1.       3.245259],0
767,[1.      3.26044],0
768,[1.        3.2849762],0
769,[ 1.        -0.5784068],0
770,[1.        3.1349342],0
771,[1.        3.1391914],0
772,[ 1.        -0.5770068],0
773,[1.        4.0658207],0
774,[ 1.        -0.5778912],0
775,[1.        3.5782623],0
776,[1.        3.2529342],0
777,[ 1.        -0.5793438],0
778,[1.       3.059863],0
779,[1.        3.1607769],0
780,[1.       3.057552],0
781,[1.       2.986762],0
782,[1.        3.3835993],0
783,[1.        3.2541833],0
784,[1.       3.004059],0
785,[1.        3.5611315],0
786,[1.        2.9979086],0
787,[1.        3.0971327],0
788,[1.        3.5070004],0
789,[1.       3.910219],0
790,[1.        3.0820124],0
791,[1.        3.2196267],0
792,[1.        3.5250685],0
793,[1.       3.507281],0
794,[1.        3.0345814],0
795,[1.        3.2568107],0
796,[1.        3.4019098],0
797,[1.        3.1060426],0
798,[1.        3.3194752],0
799,[ 1.        -0.5436053],0
800,[ 1.         -0.54920673],0
801,[1.        3.4900253],0
802,[1.        2.9827547],0
803,[1.        3.3757377],0
804,[1.        3.2117882],0
805,[1.       2.983829],0
806,[ 1.         -0.54381245],0
807,[1.        3.0984359],0
808,[1.        3.3911936],0
809,[1.       3.373694],0
810,[1.       2.979856],0
811,[1.        3.2337887],0
812,[1.        3.7861218],0
813,[ 1.        -0.5412465],0
814,[1.        3.0676963],0
815,[1.        3.7320228],0
816,[1.        3.2464774],0
817,[ 1.        -0.5392639],0
818,[1.        3.4327838],0
819,[1.        3.0620966],0
820,[1.        3.2381094],0
821,[ 1.        -0.5374567],0
822,[1.        4.1231484],0
823,[1.        3.5549269],0
824,[ 1.         -0.53827095],0
825,[1.        3.0116878],0
826,[1.        3.1045976],0
827,[1.       3.001212],0
828,[ 1.         -0.53944534],0
829,[1.        3.2569914],0
830,[1.        3.2302992],0
831,[1.        4.2548227],0
832,[1.        3.0396976],0
833,[1.        3.4379177],0
834,[1.        3.4672146],0
835,[1.        3.4248798],0
836,[1.        4.5056777],0
837,[1.        3.2082784],0
838,[1.        3.1521962],0
839,[1.        2.9878235],0
840,[ 1.         -0.52366394],0
841,[1.        3.2526371],0
842,[1.       3.745975],0
843,[1.        3.3562489],0
844,[1.        3.0304291],0
845,[1.        3.3237069],0
846,[1.        3.0356905],0
847,[1.        3.0889213],0
848,[ 1.         -0.50875896],0
849,[ 1.         -0.51768106],0
850,[1.       4.235259],0
851,[1.        3.6486354],0
852,[1.       3.050736],0
853,[1.        3.5115182],0
854,[1.        3.7473106],0
855,[1.        3.7223969],0
856,[1.        3.1630785],0
857,[ 1.         -0.50820845],0
858,[1.       3.507702],0
859,[1.        3.3851488],0
860,[1.        3.0786147],0
861,[ 1.        -0.5003838],0
862,[1.        3.1068633],0
863,[1.       3.080533],0
864,[1.        3.0172224],0
865,[1.        3.4345217],0
866,[1.       3.543091],0
867,[1.        3.2618427],0
868,[1.        3.3227344],0
869,[ 1.         -0.49929866],0
870,[ 1.        -0.4982385],0
871,[1.       3.220956],0
872,[1.        3.5063014],0
873,[1.        3.1089568],0
874,[ 1.         -0.50487006],0
875,[1.        3.4902897],0
876,[1.        3.3188114],0
877,[1.        3.7078512],0
878,[ 1.         -0.50098467],0
879,[1.        3.0967708],0
880,[1.        3.4239333],0
881,[1.        3.0584805],0
882,[1.        3.0656874],0
883,[ 1.        -0.4962925],0
884,[1.       3.787676],0
885,[1.        3.4724898],0
886,[1.       3.110913],0
887,[1.       3.153274],0
888,[ 1.        -0.5017538],0
889,[ 1.         -0.50607264],0
890,[ 1.       -0.514511],0
891,[ 1.        -0.5164863],0
892,[ 1.         -0.52733433],0
893,[1.        3.3254352],0
894,[1.        3.1277304],0
895,[ 1.         -0.52449626],0
896,[1.        3.1813827],0
897,[1.        3.8213034],0
898,[1.        3.2082784],0
899,[1.       3.778484],0
900,[1.        3.4310565],0
901,[1.        3.8998156],0
902,[1.        3.5739691],0
903,[1.        3.3155847],0
904,[1.        3.2390158],0
905,[1.        3.7620647],0
906,[1.        3.1962447],0
907,[1.        3.3679166],0
908,[ 1.         -0.50290227],0
909,[1.        3.3772576],0
910,[1.        3.4106996],0
911,[1.        3.1005163],0
912,[ 1.        -0.5048687],0
913,[1.        3.2149763],0
914,[1.        3.2868948],0
915,[1.        3.3199928],0
916,[ 1.         -0.50769955],0
917,[1.       3.680395],0
918,[ 1.        -0.5096162],0
919,[1.        3.3102446],0
920,[ 1.         -0.51500434],0
921,[1.        3.0626829],0
922,[ 1.         -0.52149093],0
923,[ 1.       -0.527002],0
924,[1.        3.2841947],0
925,[1.        3.0174494],0
926,[1.        3.8553162],0
927,[1.        3.9290054],0
928,[1.        3.5267153],0
929,[ 1.       -0.515018],0
930,[ 1.        -0.5213725],0
931,[1.        3.1461124],0
932,[1.        3.3343732],0
933,[1.        3.4133217],0
934,[ 1.        -0.5191901],0
935,[1.        3.2010176],0
936,[1.        3.3617272],0
937,[1.       3.226842],0
938,[1.        3.9745421],0
939,[1.        3.0379431],0
940,[ 1.         -0.51489305],0
941,[1.        3.3403323],0
942,[ 1.         -0.51883143],0
943,[1.        3.0081143],0
944,[1.       3.207252],0
945,[1.       3.247643],0
946,[ 1.         -0.52226615],0
947,[ 1.        -0.5261455],0
948,[1.       3.285835],0
949,[ 1.        -0.5286874],0
950,[1.        3.5405574],0
951,[1.        3.6526158],0
952,[ 1.         -0.52592355],0
953,[1.       3.429447],0
954,[1.        3.1975276],0
955,[1.        3.2992766],0
956,[ 1.         -0.52873343],0
