Iteration,labels,realization
112,[1.        1.0010093],0
113,[1.        1.0002694],0
114,[1.       3.056751],0
115,[1.        0.9999964],0
116,[1.       2.643147],0
117,[1.         0.99839664],0
118,[1.        1.0005642],0
119,[1.       3.205266],0
120,[1.       2.713293],0
121,[1.         0.99899393],0
122,[1.        1.0005943],0
123,[1.         0.99970484],0
124,[1.        2.9960442],0
125,[1.        3.0160916],0
126,[1.       2.801724],0
127,[1.        2.9645317],0
128,[ 1.         -0.19902247],0
129,[1.         0.24448387],0
130,[1.        2.9531589],0
131,[1.       2.426735],0
132,[1.        2.8751378],0
133,[1.       2.765197],0
134,[1.        2.8181372],0
135,[1.        1.0003765],0
136,[1.        2.8128676],0
137,[1.        3.2642286],0
138,[1.        2.5891066],0
139,[1.        1.0019023],0
140,[1.         0.53664714],0
141,[1.        3.0231683],0
142,[1.         0.06244751],0
143,[1.        2.9962008],0
144,[1.       1.000541],0
145,[1.        1.0004839],0
146,[1.        2.7995968],0
147,[1.        2.6234522],0
148,[1.        2.7674863],0
149,[ 1.        -0.8273223],0
150,[1.        1.0001856],0
151,[1.      2.95709],0
152,[1.       0.999961],0
153,[1.        2.9624083],0
154,[1.       1.000898],0
155,[1.        3.3675692],0
156,[1.        3.2639208],0
157,[1.        0.9995123],0
158,[1.         0.19976546],0
159,[1.       2.727633],0
160,[1.        1.0008985],0
161,[ 1.         -0.09307586],0
162,[1.        2.7510543],0
163,[1.        2.9696274],0
164,[1.        2.9236202],0
165,[1.        3.3118165],0
166,[1.        0.8106548],0
167,[1.        2.7373776],0
168,[1.        1.0009552],0
169,[1.        1.0016207],0
170,[1.      2.91906],0
171,[1.        2.7296472],0
172,[1.       3.275707],0
173,[1.        1.0007914],0
174,[1.        3.7227015],0
175,[1.       2.728139],0
176,[1.        2.7365315],0
177,[ 1.         -0.49368262],0
178,[1.        3.0023203],0
179,[1.         0.99919665],0
180,[1.        1.0004543],0
181,[1.        2.6460276],0
182,[1.        2.9901922],0
183,[1.        3.3836913],0
184,[ 1.         -0.33446774],0
185,[1.        1.0004485],0
186,[1.       2.575502],0
187,[1.        2.9040666],0
188,[1.         0.10731114],0
189,[1.        3.2300231],0
190,[1.        1.0000708],0
191,[1.        3.2376568],0
192,[1.        1.0005825],0
193,[1.        0.5105118],0
194,[1.        2.8477242],0
195,[1.        2.6313522],0
196,[1.        2.9295044],0
197,[1.        2.7609563],0
198,[1.        1.0012057],0
199,[1.        3.1592333],0
200,[1.       2.719933],0
201,[1.        3.1109886],0
202,[1.        2.9603703],0
203,[1.        1.0009265],0
204,[1.        3.1030114],0
205,[1.        2.8600001],0
206,[1.        1.0007801],0
207,[1.        2.8497467],0
208,[1.        2.9279802],0
209,[1.       3.467337],0
210,[1.        1.0008032],0
211,[1.        2.8042614],0
212,[1.        1.0003394],0
213,[1.       2.591066],0
214,[1.        3.4357224],0
215,[1.        3.7617111],0
216,[1.        1.0011628],0
217,[1.       3.093789],0
218,[1.        3.0827398],0
219,[1.        3.3684378],0
220,[1.       2.950619],0
221,[1.        1.0010695],0
222,[1.        2.9805138],0
223,[1.        2.9082868],0
224,[1.        1.0012753],0
225,[1.        2.9927094],0
226,[1.        2.7972288],0
227,[1.        2.8066764],0
228,[1.        1.0011934],0
229,[1.        2.8615384],0
230,[1.        2.6839626],0
231,[1.        3.6127584],0
232,[1.       3.055732],0
233,[1.        3.9843907],0
234,[1.        2.8444657],0
235,[1.        2.8094342],0
236,[1.        1.0018412],0
237,[1.        2.9083467],0
238,[1.        3.2922492],0
239,[1.        2.7733126],0
240,[1.        2.7432506],0
241,[1.        2.6034389],0
242,[1.        3.3813188],0
243,[1.        2.9737055],0
244,[1.        3.7403715],0
245,[1.      2.59344],0
246,[1.        2.9129956],0
247,[1.        2.9100132],0
248,[1.        2.5981362],0
249,[1.        2.7200181],0
250,[1.        1.0000279],0
251,[1.        1.0005598],0
252,[1.        2.9165912],0
253,[1.       2.911252],0
254,[1.        2.9387517],0
255,[1.        0.9998161],0
256,[1.        2.7192695],0
257,[1.        2.6701322],0
258,[1.       2.754436],0
259,[1.        3.0173357],0
260,[1.       0.998985],0
261,[1.       2.703267],0
262,[1.        1.0010502],0
263,[1.       1.000093],0
264,[1.        1.0003237],0
265,[1.        1.0010183],0
266,[1.        2.8002436],0
267,[1.        2.9961476],0
268,[1.        2.8359637],0
269,[1.       2.733862],0
270,[1.        2.8183124],0
271,[1.        2.8701582],0
272,[1.        1.0010839],0
273,[1.       3.019724],0
274,[1.        3.4539888],0
275,[1.        1.0011134],0
276,[1.       3.189593],0
277,[1.        2.9770796],0
278,[1.        1.0007669],0
279,[1.        3.7169616],0
280,[1.        2.9647744],0
281,[1.       2.767528],0
282,[1.        1.0008966],0
283,[1.        1.0004419],0
284,[1.       2.766142],0
285,[1.       0.999923],0
286,[1.       2.779246],0
287,[1.        2.9722679],0
288,[1.       2.853633],0
289,[1.        2.5871665],0
290,[1.        2.5035913],0
291,[1.       2.850389],0
292,[1.        3.0219886],0
293,[1.        3.0811145],0
294,[1.        3.0159218],0
295,[1.        2.8675778],0
296,[1.        3.4167867],0
297,[1.        2.8533359],0
298,[1.       2.985423],0
299,[1.        3.1264627],0
300,[1.        1.0003814],0
301,[1.       2.446264],0
302,[1.        2.9399214],0
303,[1.        3.7446458],0
304,[1.       4.019367],0
305,[1.        2.6392946],0
306,[1.        2.9362721],0
307,[1.        1.0005385],0
308,[1.        3.0884976],0
309,[1.        3.1708663],0
310,[1.        2.6338186],0
311,[1.        2.9679625],0
312,[1.        2.9435184],0
313,[1.        3.1300855],0
314,[1.        1.0005804],0
315,[1.        2.8503542],0
316,[1.        2.9569235],0
317,[1.        3.1277304],0
318,[1.        2.7554317],0
319,[1.        1.0002064],0
320,[1.        3.3858862],0
321,[1.        3.0919294],0
322,[1.        3.0274646],0
323,[1.        2.9757004],0
324,[1.        1.0004346],0
325,[1.       2.810473],0
326,[1.        3.3447897],0
327,[1.       1.000514],0
328,[1.        3.1183975],0
329,[1.        3.0840902],0
330,[1.        3.2250528],0
331,[1.        2.6544797],0
332,[1.       2.701138],0
333,[1.        3.7273216],0
334,[1.        1.0016615],0
335,[1.        2.7725015],0
336,[1.        2.7797022],0
337,[1.       3.397365],0
338,[1.        1.0015141],0
339,[1.        0.9995503],0
340,[1.        3.3530195],0
341,[1.       3.071618],0
342,[1.       2.834218],0
343,[1.        2.7694042],0
344,[1.        3.1088817],0
345,[1.        1.0010804],0
346,[1.       1.001372],0
347,[1.        3.0864267],0
348,[1.        3.1094086],0
349,[1.        3.0855162],0
350,[1.        2.4167888],0
351,[1.       2.968232],0
352,[1.        1.0000541],0
353,[1.        3.2942054],0
354,[1.       2.646245],0
355,[1.        2.9178965],0
356,[1.      3.00365],0
357,[1.       3.174856],0
358,[1.       2.643452],0
359,[1.        1.0001162],0
360,[1.        2.8500426],0
361,[1.        2.8504064],0
362,[1.       2.831854],0
363,[1.        1.0009758],0
364,[1.      2.88801],0
365,[1.        2.7199087],0
366,[1.        1.0004296],0
367,[1.       2.764133],0
368,[1.        3.0500803],0
369,[1.        1.0004528],0
370,[1.        1.0010695],0
371,[1.        2.9203956],0
372,[1.        3.6721652],0
373,[1.       3.094575],0
374,[1.      1.00092],0
375,[1.        3.1157808],0
376,[1.       2.943062],0
377,[1.        3.1123152],0
378,[1.        2.7096815],0
379,[1.       2.560007],0
380,[1.       2.852916],0
381,[1.        2.8811529],0
382,[1.        3.6862013],0
383,[1.        2.7087545],0
384,[1.       2.771332],0
385,[1.        2.9356275],0
386,[1.        2.9494593],0
387,[1.        3.0538905],0
388,[1.        3.2557905],0
389,[1.        2.5699651],0
390,[1.        2.7039604],0
391,[1.        1.0010937],0
392,[1.        1.0004365],0
393,[1.        2.8220904],0
394,[1.        3.0664783],0
395,[1.        2.7172146],0
396,[1.        3.0526547],0
397,[1.       2.938148],0
398,[1.        2.7627306],0
399,[1.       2.783104],0
400,[1.        2.6754487],0
401,[1.        2.7695017],0
402,[1.       2.873018],0
403,[1.        2.8878355],0
404,[1.        3.0825317],0
405,[1.        2.8720012],0
406,[1.        2.7512777],0
407,[1.        3.2148182],0
408,[1.       2.891276],0
409,[1.       2.782415],0
410,[1.        1.0001576],0
411,[1.        0.9987921],0
412,[1.        1.0000979],0
413,[1.       3.196486],0
414,[1.        2.8309822],0
415,[1.        0.9999832],0
416,[1.        3.0504258],0
417,[1.        2.5346444],0
418,[1.       4.090227],0
419,[1.        2.9042876],0
420,[1.        2.7250407],0
421,[1.      3.65097],0
422,[1.        1.0006839],0
423,[1.       2.993079],0
424,[1.       3.112695],0
425,[1.       3.473859],0
426,[1.        1.0008461],0
427,[1.        2.8305387],0
428,[1.        2.9770296],0
429,[1.        3.1690457],0
430,[1.        3.4702787],0
431,[1.        1.0000837],0
432,[1.       3.345192],0
433,[1.        2.8680887],0
434,[1.        2.8114033],0
435,[1.        0.9993986],0
436,[1.        3.0649033],0
437,[1.        3.1594977],0
438,[1.        2.9399436],0
439,[1.        2.8436134],0
440,[1.        2.9871507],0
441,[1.       2.989306],0
442,[1.        2.8167462],0
443,[1.        3.5193074],0
444,[1.        2.6844668],0
445,[1.        3.4983277],0
446,[1.      2.81514],0
447,[1.        2.9455693],0
448,[1.       2.829343],0
449,[1.        2.4499967],0
450,[1.      2.68081],0
451,[1.        1.0000793],0
452,[1.       3.745975],0
453,[1.       3.106938],0
454,[1.        2.9246309],0
455,[1.        2.8945324],0
456,[1.        3.1927514],0
457,[1.        2.8141034],0
458,[1.         0.99999595],0
459,[1.       2.795812],0
460,[1.        2.8833616],0
461,[1.        3.2267873],0
462,[1.        3.1251159],0
463,[1.        2.9457529],0
464,[1.       1.001518],0
465,[1.        2.9812238],0
466,[1.        3.0662472],0
467,[1.       2.626074],0
468,[1.       2.942948],0
469,[1.        3.0134203],0
470,[1.        2.7783523],0
471,[1.        3.0662804],0
472,[1.       3.233287],0
473,[1.        2.4258394],0
474,[1.        1.0000368],0
475,[1.        1.0008211],0
476,[1.        2.7540774],0
477,[ 1.        -0.2430982],0
478,[1.        3.3264163],0
479,[1.        1.0010109],0
480,[1.        3.0229661],0
481,[1.        3.2732227],0
482,[1.        3.0240335],0
483,[1.        3.2592256],0
484,[1.        3.5924988],0
485,[1.       3.069352],0
486,[1.       3.227333],0
487,[1.        1.0011504],0
488,[1.       3.369309],0
489,[1.       3.183276],0
490,[1.        2.8779263],0
491,[1.      2.66077],0
492,[1.        3.0827742],0
493,[1.       2.751344],0
494,[1.        2.7214828],0
495,[1.        3.2300231],0
496,[1.        2.8029063],0
497,[1.        3.1366456],0
498,[1.        1.0001339],0
499,[1.        1.0011066],0
500,[1.       3.193388],0
501,[1.        3.0922863],0
502,[1.       2.970908],0
503,[1.        3.0179615],0
504,[1.       3.171323],0
505,[1.        1.0005563],0
506,[1.        1.0000757],0
507,[1.        2.8511004],0
508,[1.        3.9596963],0
509,[1.        3.2492743],0
510,[1.       2.942405],0
511,[1.        2.7310019],0
512,[1.        2.9816065],0
513,[1.        2.9585354],0
514,[1.        2.7171543],0
515,[1.        2.6986103],0
516,[1.        3.1547399],0
517,[1.        3.1575224],0
518,[1.        3.1501427],0
519,[1.        2.8347497],0
520,[1.        1.0003724],0
521,[1.        1.0006726],0
522,[1.        2.9687448],0
523,[1.        2.8177733],0
524,[1.        3.1531878],0
525,[1.        3.2041988],0
526,[1.        1.0012343],0
527,[1.        3.1625001],0
528,[1.        2.6778774],0
529,[1.        3.1834185],0
530,[1.        2.7608356],0
531,[1.        1.0002133],0
532,[1.        1.0003606],0
533,[1.       1.000827],0
534,[1.        2.5875065],0
535,[1.       3.230575],0
536,[1.        2.5174797],0
537,[1.        2.7998235],0
538,[1.       3.093789],0
539,[1.        3.9089725],0
540,[1.        2.4875636],0
541,[1.        2.8477418],0
542,[1.        0.9984679],0
543,[1.        1.0008384],0
544,[1.        2.8391275],0
545,[1.        3.1397703],0
546,[1.        2.7703738],0
547,[1.        1.0005276],0
548,[1.        2.6019194],0
549,[1.        3.1788974],0
550,[1.        3.0661814],0
551,[1.        3.2240233],0
552,[1.        3.1836498],0
553,[1.        2.7519367],0
554,[1.        2.7274468],0
555,[1.        1.0013334],0
556,[1.        2.8202837],0
557,[1.       2.788153],0
558,[1.        2.7147539],0
559,[1.        3.0655563],0
560,[1.        3.0825665],0
561,[1.        2.6105716],0
562,[1.        2.6304393],0
563,[1.       3.108506],0
564,[1.        2.9286973],0
565,[1.        2.7268565],0
566,[1.        2.6312008],0
567,[1.       2.624405],0
568,[1.        2.5890472],0
569,[1.        2.9704633],0
570,[1.       3.228813],0
571,[1.         0.99931586],0
572,[1.        1.0005085],0
573,[1.        1.0007515],0
574,[1.        2.8188207],0
575,[1.      3.03105],0
576,[1.        1.0007007],0
577,[1.        3.3238566],0
578,[1.        2.9017832],0
579,[1.        2.5957673],0
580,[1.        2.9039445],0
581,[1.        2.9807684],0
582,[1.        3.0971327],0
583,[1.        2.9219503],0
584,[1.         0.99867654],0
585,[1.        2.5723352],0
586,[1.        1.0000551],0
587,[1.        1.0011584],0
588,[1.       2.498437],0
589,[1.       3.298655],0
590,[1.        3.1144066],0
591,[1.        1.0008713],0
592,[1.        1.0000871],0
593,[1.        3.1330647],0
594,[1.        3.4876595],0
595,[1.       2.721591],0
596,[1.        1.0000461],0
597,[1.        3.0723557],0
598,[1.        3.1830862],0
599,[1.      2.81599],0
600,[1.        2.7352958],0
601,[1.        2.9822168],0
602,[1.        3.0995655],0
603,[1.        2.9145799],0
604,[1.        1.0012921],0
605,[1.        2.8472764],0
606,[1.        2.8485017],0
607,[1.        2.6384494],0
608,[1.        3.0619664],0
609,[1.       2.935494],0
610,[1.        3.2446222],0
611,[1.        3.0790217],0
612,[1.        1.0002472],0
613,[1.        3.1177833],0
614,[1.        2.9152496],0
615,[1.       2.472372],0
616,[1.       2.728806],0
617,[1.        1.0007801],0
618,[1.        1.0011874],0
619,[1.       2.608332],0
620,[1.        3.3521948],0
621,[1.        3.0079205],0
622,[1.       2.932772],0
623,[1.        3.6814415],0
624,[1.        3.0621293],0
625,[1.       3.365064],0
626,[1.        2.5338805],0
627,[1.        1.0005243],0
628,[1.       3.017933],0
629,[1.         0.99918485],0
630,[1.        1.0005765],0
631,[1.        2.7554455],0
632,[1.        3.1708207],0
633,[1.        3.0039775],0
634,[1.        2.7598505],0
635,[1.        2.8119018],0
636,[1.       2.771722],0
637,[1.        3.2195737],0
638,[1.       3.267698],0
639,[1.        3.2180312],0
640,[1.       3.251335],0
641,[1.        3.0493908],0
642,[1.        2.7575412],0
643,[1.        1.0003043],0
644,[1.        1.0003197],0
645,[1.        3.0659177],0
646,[1.        3.1496727],0
647,[1.        3.0718858],0
648,[1.       1.000576],0
649,[1.        2.6201074],0
650,[1.        2.7561116],0
651,[1.      2.80504],0
652,[1.        3.2832098],0
653,[1.       2.654105],0
654,[1.        2.8419983],0
655,[1.        2.7281637],0
656,[1.       2.741185],0
657,[1.        2.9126408],0
658,[1.        3.1502283],0
659,[1.        1.0007845],0
660,[1.        1.0007421],0
661,[1.        3.0318172],0
662,[1.        2.8222818],0
663,[1.        3.1445544],0
664,[1.        2.8007874],0
665,[1.       2.840257],0
666,[1.        2.7484484],0
667,[1.        1.0002257],0
668,[1.        3.0852363],0
669,[1.        2.8879907],0
670,[1.        2.4835417],0
671,[1.        3.0222483],0
672,[1.        3.0642803],0
673,[1.        3.3615577],0
674,[1.       2.842354],0
675,[1.       2.874671],0
676,[1.        3.4685588],0
677,[1.        2.9748013],0
678,[1.        3.1145973],0
679,[ 1.         -0.47379896],0
680,[1.         0.99954826],0
681,[1.        3.3332887],0
682,[1.        3.3198452],0
683,[1.       2.780386],0
684,[1.       2.953206],0
685,[1.        3.0309913],0
686,[1.        3.2531123],0
687,[1.        3.1211529],0
688,[1.        3.3080316],0
689,[1.       3.028811],0
690,[1.        2.5709326],0
691,[1.        2.9064443],0
692,[1.        3.0704184],0
693,[1.        3.2985864],0
694,[1.       2.961785],0
695,[1.        1.0010691],0
696,[1.      2.76352],0
697,[1.         0.99934584],0
698,[1.        3.0463762],0
699,[1.        0.9996472],0
700,[1.        2.9376764],0
701,[1.        3.0346115],0
702,[1.        3.0416753],0
703,[1.        1.0001531],0
704,[1.        3.0214128],0
705,[1.        3.1052287],0
706,[1.        0.9988975],0
707,[1.        1.0005705],0
708,[1.        1.0005878],0
709,[1.        2.9104068],0
710,[1.        2.9265063],0
711,[1.        3.0856912],0
712,[1.        3.0877924],0
713,[1.        3.0387907],0
714,[1.       1.000062],0
715,[1.        0.9998703],0
716,[1.        1.0009384],0
717,[1.        3.6345906],0
718,[1.       2.555599],0
719,[1.        2.9536963],0
720,[1.        2.8222978],0
721,[1.        1.0007633],0
722,[1.         0.99863863],0
723,[1.       3.099712],0
724,[1.        2.8662663],0
725,[1.        3.0695846],0
726,[1.        3.4390223],0
727,[1.       3.280404],0
728,[1.        2.8927834],0
729,[1.        1.0007688],0
730,[1.        2.8043227],0
731,[1.        2.8372827],0
732,[1.       2.937298],0
733,[1.       2.764759],0
734,[1.        2.7136483],0
735,[1.      2.79205],0
736,[1.        2.7551527],0
737,[1.        0.9990751],0
738,[1.       3.363862],0
739,[1.        3.0712495],0
740,[1.        1.0010923],0
741,[1.        0.9993149],0
742,[1.        2.7439458],0
743,[1.        2.8638048],0
744,[1.        1.0008767],0
745,[1.       2.970636],0
746,[1.       2.794934],0
747,[1.        3.0029454],0
748,[1.        3.3317459],0
749,[1.        2.7527015],0
750,[1.        1.0004655],0
751,[1.        1.0012274],0
752,[1.       2.602988],0
753,[1.        2.8492618],0
754,[1.        2.6596792],0
755,[1.        3.0941794],0
756,[1.        1.0014888],0
757,[1.        3.0359278],0
758,[1.       3.004794],0
759,[1.        3.0933588],0
760,[1.        2.9097264],0
761,[1.       1.001073],0
762,[1.        1.0006377],0
763,[1.        4.1478715],0
764,[1.       3.028723],0
765,[1.        1.0003172],0
766,[1.        3.1026425],0
767,[1.        2.5652828],0
768,[1.        2.7631662],0
769,[1.        2.8897743],0
770,[1.         0.99938667],0
771,[1.        2.8941398],0
772,[1.        3.0196664],0
773,[1.        2.7958567],0
774,[1.        2.7431471],0
775,[1.        2.7312381],0
776,[1.       3.063107],0
777,[1.       2.880226],0
778,[1.       2.954096],0
779,[1.       3.211113],0
780,[1.        1.0000991],0
781,[1.       4.170011],0
782,[1.       3.129168],0
783,[1.        2.8277447],0
784,[1.       2.851153],0
785,[1.        3.4135244],0
786,[1.        1.0003419],0
787,[1.        2.7278671],0
788,[1.        2.6906507],0
789,[1.        2.5627556],0
790,[1.       3.097786],0
791,[1.        2.9025292],0
792,[1.        3.3619828],0
793,[1.       2.818773],0
794,[1.        2.9524586],0
795,[1.        2.9296138],0
796,[1.        1.0009274],0
797,[1.       2.829179],0
798,[1.        3.1630785],0
799,[1.        3.0271428],0
800,[1.        3.2181375],0
801,[1.        2.7264264],0
802,[1.        2.7606864],0
803,[1.        2.8255692],0
804,[1.        2.7401757],0
805,[1.        2.8558488],0
806,[1.        3.0244105],0
807,[1.        1.0009471],0
808,[1.        3.0605102],0
809,[1.       2.947177],0
810,[1.        3.2390728],0
811,[1.        0.9996595],0
812,[1.        0.9996354],0
813,[1.         0.99958515],0
814,[1.        2.6882498],0
815,[1.        1.0007313],0
816,[1.        0.9988065],0
817,[1.        2.8960545],0
818,[1.        2.9331923],0
819,[1.        2.9378557],0
820,[1.        2.8531778],0
821,[1.       3.365064],0
822,[1.        2.8077536],0
823,[1.        2.7482252],0
824,[1.        3.2383358],0
825,[1.        0.9992681],0
826,[1.        3.0193553],0
827,[1.        2.6278815],0
828,[1.        3.0920722],0
829,[1.        2.5731368],0
830,[1.        1.0004424],0
831,[1.        3.2564502],0
832,[1.        3.2981038],0
833,[1.        2.7747266],0
834,[1.       2.861055],0
835,[1.        1.0007716],0
836,[1.        2.5619829],0
837,[1.        3.3479407],0
838,[1.        2.8937247],0
839,[1.        2.7344525],0
840,[1.        3.0298977],0
841,[1.       2.886467],0
842,[1.       3.219254],0
843,[1.        3.1743019],0
844,[1.       1.000892],0
845,[1.        2.9394248],0
846,[1.        3.1560435],0
847,[1.        0.9998457],0
848,[1.        3.2992766],0
849,[1.        2.9897501],0
850,[1.        2.8095584],0
851,[1.        2.9983108],0
852,[1.        3.3759162],0
853,[1.        2.5777404],0
854,[1.        3.4053278],0
855,[1.        1.0001497],0
856,[1.        2.7537074],0
857,[1.        2.8030436],0
858,[1.        1.0008862],0
859,[1.        1.0012448],0
860,[1.        3.4514375],0
861,[1.        2.6866126],0
862,[1.       1.001074],0
863,[1.        2.6030583],0
864,[1.        2.8853695],0
865,[1.        0.9993316],0
866,[1.        3.2452004],0
867,[1.       2.827728],0
868,[1.       3.154052],0
869,[1.        3.2675114],0
870,[1.       1.000864],0
871,[1.       3.308387],0
872,[1.        3.0941794],0
873,[1.       1.000546],0
874,[1.        3.3136947],0
875,[1.       2.878077],0
876,[1.        3.3673089],0
877,[1.        2.8825216],0
878,[1.       4.023248],0
879,[1.        3.3499784],0
880,[1.        1.0009711],0
881,[1.        1.0005726],0
882,[1.        2.9339206],0
883,[1.        1.0009823],0
884,[1.        2.8094342],0
885,[1.        3.0733268],0
886,[1.        2.8994148],0
887,[1.       2.892019],0
888,[1.       3.139563],0
889,[1.       2.812791],0
890,[1.        1.0012718],0
891,[1.       1.000605],0
892,[1.        3.1368096],0
893,[1.        3.2346272],0
894,[1.       3.211217],0
895,[1.       3.037822],0
896,[1.       2.801074],0
897,[1.        2.4928195],0
898,[1.        3.2290876],0
899,[1.      3.03348],0
900,[1.        2.8474324],0
901,[1.        2.8983376],0
902,[1.       2.777941],0
903,[1.        3.3170469],0
904,[1.       2.720477],0
905,[1.       1.000687],0
906,[1.        2.6709573],0
907,[1.        1.0002364],0
908,[1.        3.0213268],0
909,[1.        1.0002142],0
910,[1.        2.8757544],0
911,[1.       3.088674],0
912,[1.        3.3744917],0
913,[1.       3.257413],0
914,[1.        2.7373905],0
915,[1.        3.4345217],0
916,[1.       3.082324],0
917,[1.        2.6030762],0
918,[1.        3.0093007],0
919,[1.        2.6419404],0
920,[1.        2.6731322],0
921,[1.        2.9995444],0
922,[1.        1.0000054],0
923,[1.        2.9582047],0
924,[1.        2.9241345],0
925,[1.        2.6029704],0
926,[1.       2.940596],0
927,[1.        2.7264018],0
928,[1.        3.1503568],0
929,[1.       2.797317],0
930,[1.        3.4795287],0
931,[1.       2.745639],0
932,[1.        2.7773895],0
933,[1.        3.1637025],0
934,[1.       2.992317],0
935,[1.        2.8360307],0
936,[1.        2.6595356],0
937,[1.        2.8532128],0
938,[1.        1.0010045],0
939,[1.        1.0004414],0
940,[1.        0.9992105],0
941,[1.        3.5341675],0
942,[1.        2.7515671],0
943,[1.        3.0663464],0
944,[1.        0.9993114],0
945,[1.       3.197279],0
946,[1.        3.1327412],0
947,[1.        2.8109682],0
948,[1.        3.3994834],0
949,[1.        3.3503876],0
950,[1.        3.0106037],0
951,[1.        1.0016952],0
952,[1.        2.9280891],0
953,[1.        3.3444684],0
954,[1.        3.2391295],0
955,[1.        3.4289122],0
956,[1.        2.8997157],0
957,[1.       3.133836],0
958,[1.       1.000266],0
959,[1.        3.1593213],0
960,[1.        3.0842643],0
961,[1.        2.9419076],0
962,[1.        2.9100132],0
963,[1.       1.000366],0
964,[1.        1.0007983],0
965,[1.        2.7670195],0
966,[1.        3.0580623],0
967,[1.        3.1091073],0
968,[1.        2.9976676],0
969,[1.        3.0363183],0
970,[1.        3.1096716],0
971,[1.        1.0012605],0
972,[1.       2.822155],0
973,[1.        2.9511054],0
974,[1.        1.0012151],0
975,[1.        2.8883595],0
976,[1.        3.4695404],0
977,[1.       2.745341],0
978,[1.        2.9082868],0
979,[1.        1.0002325],0
980,[1.        3.1084685],0
981,[1.       3.004141],0
982,[1.        1.0001986],0
983,[1.        2.6685424],0
984,[1.        1.0006169],0
985,[1.        2.9871507],0
986,[1.        3.0632331],0
987,[1.       2.557726],0
988,[1.        2.8610365],0
989,[1.        1.0010597],0
990,[1.      2.79301],0
991,[1.        3.0227063],0
992,[1.        3.2943413],0
993,[1.        2.8619142],0
994,[1.       2.941658],0
995,[1.        2.5246642],0
996,[1.        2.8506486],0
997,[1.        3.3151476],0
998,[1.      2.95178],0
999,[1.        2.9790187],0
0,[1.         0.99480605],1
1,[1.         0.30240002],1
2,[1.        1.5380759],1
3,[1.       1.001182],1
4,[1.        1.0011854],1
5,[1.        1.0090636],1
6,[1.        0.9983031],1
7,[1.        1.6846542],1
8,[1.        1.8824121],1
9,[1.       1.683656],1
10,[1.        1.0067811],1
