Iteration,labels,realization
216,[1.        1.2561226],0
217,[1.        0.6608465],0
218,[1.        0.3550117],0
219,[ 1.        -2.2591379],0
220,[1.         0.77497095],0
221,[1.        1.1256889],0
222,[1.         0.02913312],0
223,[ 1.        -1.1255455],0
224,[1.         0.89963144],0
225,[ 1.        -1.2092729],0
226,[ 1.        -1.3956912],0
227,[ 1.         -0.49211675],0
228,[ 1.         -0.04544954],0
229,[1.        0.4633423],0
230,[ 1.        -1.7614611],0
231,[ 1.         -0.77447903],0
232,[ 1.        -0.3641411],0
233,[1.         0.03484099],0
234,[ 1.        -0.6055582],0
235,[1.        1.7937427],0
236,[ 1.        -1.1564978],0
237,[1.        0.3668528],0
238,[1.       1.169313],0
239,[1.        1.8384401],0
240,[ 1.        -0.8358371],0
241,[ 1.         -0.42061725],0
242,[ 1.         -0.38700834],0
243,[ 1.        -1.1433489],0
244,[ 1.         -0.48815522],0
245,[1.         0.37842035],0
246,[ 1.        -0.8095383],0
247,[1.        1.3107315],0
248,[ 1.         -0.94947714],0
249,[1.        0.2455499],0
250,[1.         0.19707236],0
251,[ 1.        -0.3186349],0
252,[1.        1.1599576],0
253,[1.        1.2999213],0
254,[1.       1.506108],0
255,[1.        1.6930025],0
256,[ 1.        -0.6103178],0
257,[ 1.        -0.9359451],0
258,[ 1.        -1.3129765],0
259,[ 1.        -0.1241617],0
260,[1.         0.26592222],0
261,[1.         0.89146966],0
262,[1.         0.62203187],0
263,[ 1.        -0.6703027],0
264,[ 1.        -0.4176653],0
265,[ 1.         -0.53511053],0
266,[ 1.         -0.34511083],0
267,[ 1.        -2.0688345],0
268,[ 1.         -0.54824454],0
269,[ 1.         -0.34604946],0
270,[ 1.         -0.49485895],0
271,[1.         0.25398758],0
272,[ 1.         -0.40499967],0
273,[ 1.         -0.90574217],0
274,[1.        0.0913436],0
275,[1.        0.9639032],0
276,[1.        1.4627857],0
277,[ 1.        -1.0251944],0
278,[ 1.        -1.2447103],0
279,[ 1.        -0.3851414],0
280,[1.        0.3128788],0
281,[ 1.        -1.2142043],0
282,[1.        0.6446957],0
283,[ 1.         -0.11105347],0
284,[1.         0.79215086],0
285,[ 1.        -0.8882267],0
286,[1.        1.6022654],0
287,[1.         0.46905163],0
288,[1.       0.405781],0
289,[1.         0.14205386],0
290,[ 1.         -0.20162821],0
291,[ 1.         -0.37006247],0
292,[1.        0.5163404],0
293,[ 1.         -0.08445043],0
294,[ 1.         -0.27066362],0
295,[ 1.        -1.4720718],0
296,[ 1.        -1.3497078],0
297,[ 1.         -0.95346403],0
298,[1.         0.82531714],0
299,[ 1.         -0.00537112],0
300,[ 1.         -0.46159235],0
301,[1.       0.749404],0
302,[1.         0.47861367],0
303,[1.        1.7128897],0
304,[ 1.         -0.23553565],0
305,[1.         0.33263212],0
306,[1.         0.35830495],0
307,[ 1.         -0.26375076],0
308,[1.        0.9062334],0
309,[ 1.        -0.9471849],0
310,[1.        0.8602106],0
311,[ 1.        -1.1315645],0
312,[ 1.         -0.19768067],0
313,[1.        0.6892081],0
314,[1.       1.799489],0
315,[1.        0.0479849],0
316,[ 1.         -0.10185147],0
317,[ 1.         -0.41956466],0
318,[ 1.         -0.20206855],0
319,[1.        1.7059766],0
320,[1.         0.55932593],0
321,[ 1.       -0.872017],0
322,[1.         0.23286691],0
323,[1.        1.7163973],0
324,[ 1.         -0.11242098],0
325,[ 1.        -1.0623801],0
326,[1.        1.2748954],0
327,[1.         0.16368262],0
328,[1.         0.49167278],0
329,[1.        1.3924574],0
330,[1.        1.8291712],0
331,[ 1.         -0.18970075],0
332,[1.        1.1418017],0
333,[ 1.         -0.12729944],0
334,[ 1.        -0.0588086],0
335,[ 1.        -0.1328151],0
336,[1.         0.40776584],0
337,[ 1.        -0.5256847],0
338,[1.         0.97574866],0
339,[ 1.         -0.31751248],0
340,[1.      1.05292],0
341,[1.        0.3612522],0
342,[ 1.        -1.3865825],0
343,[ 1.        -0.9792632],0
344,[1.         0.21169017],0
345,[1.         0.05216426],0
346,[ 1.         -0.14111897],0
347,[1.        0.8625273],0
348,[ 1.         -0.03262328],0
349,[1.       1.002042],0
350,[ 1.         -0.84379405],0
351,[1.        1.4377384],0
352,[1.         0.02290642],0
353,[ 1.         -0.21630724],0
354,[ 1.        -1.2172124],0
355,[ 1.         -0.59938294],0
356,[1.         0.47383156],0
357,[ 1.       -0.535801],0
358,[ 1.         -0.76401615],0
359,[1.         0.46702754],0
360,[ 1.         -0.38609514],0
361,[1.        0.5968392],0
362,[1.        1.7055109],0
363,[1.        1.5907613],0
364,[ 1.         -0.04175718],0
365,[ 1.         -0.49535617],0
366,[ 1.         -0.32282928],0
367,[1.        0.6608115],0
368,[ 1.        -1.8123456],0
369,[ 1.        -1.8502916],0
370,[ 1.         -0.86559474],0
371,[ 1.         -0.38563195],0
372,[ 1.         -0.31431177],0
373,[ 1.        -0.8111259],0
374,[ 1.       -2.125873],0
375,[1.         0.38606727],0
376,[ 1.        -1.0607717],0
377,[ 1.         -0.76981944],0
378,[ 1.         -0.33366644],0
379,[1.        1.3774929],0
380,[1.        0.1842168],0
381,[1.        0.0533163],0
382,[ 1.         -0.18604809],0
383,[1.         0.00932319],0
384,[1.       1.030836],0
385,[ 1.        -1.2221425],0
386,[1.        1.2103553],0
387,[ 1.         -0.71083426],0
388,[1.        0.8035477],0
389,[ 1.         -0.92357796],0
390,[ 1.        -1.3182238],0
391,[1.         0.13148229],0
392,[ 1.        -1.0670531],0
393,[ 1.         -0.07375921],0
394,[1.        0.4312444],0
395,[ 1.        -0.2658094],0
396,[1.        1.4865859],0
397,[1.         0.12478039],0
398,[1.        1.1741363],0
399,[1.         0.30232117],0
400,[ 1.        -0.8833862],0
401,[ 1.         -0.25172657],0
402,[ 1.        -1.1378239],0
403,[ 1.        -0.5659857],0
404,[ 1.        -0.3318874],0
405,[1.        0.9098779],0
406,[ 1.        -0.5633082],0
407,[ 1.         -0.07641866],0
408,[1.       1.217239],0
409,[1.        1.3557802],0
410,[1.         0.12520984],0
411,[1.        0.5150499],0
412,[ 1.         -0.56984955],0
413,[ 1.        -0.8415984],0
414,[ 1.        -1.7498249],0
415,[ 1.        -1.0167559],0
416,[ 1.         -0.22603193],0
417,[1.         0.25135908],0
418,[1.         0.33294165],0
419,[1.        0.0621568],0
420,[1.        1.1212691],0
421,[ 1.       -0.539313],0
422,[1.         0.77143407],0
423,[ 1.         -0.83594185],0
424,[ 1.        -0.5297632],0
425,[1.        2.2514353],0
426,[1.        0.3036386],0
427,[1.        0.5424126],0
428,[ 1.        -0.1401412],0
429,[ 1.        -0.4118687],0
430,[1.       0.637974],0
431,[1.         0.13658565],0
432,[ 1.         -0.55638266],0
433,[ 1.        -0.8873346],0
434,[ 1.         -0.20639351],0
435,[ 1.         -0.85478485],0
436,[1.        1.3077914],0
437,[ 1.         -0.22025578],0
438,[1.        1.8436744],0
439,[ 1.         -0.90734965],0
440,[ 1.        -1.0378885],0
441,[1.        0.6510871],0
442,[ 1.         -0.16370489],0
443,[1.         0.15368713],0
444,[ 1.         -0.07384311],0
445,[1.        0.5440413],0
446,[1.        1.3116456],0
447,[ 1.        -0.6976891],0
448,[ 1.        -1.3809439],0
449,[1.         0.18743055],0
450,[1.        1.7005444],0
451,[1.        1.0634265],0
452,[ 1.         -0.63239765],0
453,[1.         0.36446634],0
454,[ 1.        -1.1030426],0
455,[ 1.         -0.11923045],0
456,[ 1.        -1.0292312],0
457,[1.        1.4348572],0
458,[ 1.         -0.29779217],0
459,[ 1.        -1.1069294],0
460,[1.         0.08913986],0
461,[1.         0.64213836],0
462,[ 1.        -1.8874682],0
463,[1.         0.16724783],0
464,[1.         0.55243134],0
465,[ 1.       -0.728688],0
466,[ 1.         -0.26716983],0
467,[ 1.        -0.7931719],0
468,[ 1.         -0.68374884],0
469,[1.         0.45805398],0
470,[ 1.         -0.08291963],0
471,[1.        1.6757853],0
472,[ 1.        -1.1883472],0
473,[ 1.        -1.3376076],0
474,[1.        0.5457853],0
475,[1.        1.7844721],0
476,[1.         0.13596888],0
477,[ 1.        -0.7145665],0
478,[ 1.         -0.17172866],0
479,[1.         0.55029577],0
480,[1.        2.4860961],0
481,[1.         0.21870339],0
482,[1.        1.6241318],0
483,[1.        0.7620977],0
484,[1.         0.34264147],0
485,[1.        0.4536658],0
486,[1.         0.25888765],0
487,[ 1.        -0.9799701],0
488,[ 1.         -0.77913195],0
489,[1.        0.6679947],0
490,[1.         0.39225164],0
491,[ 1.         -0.58454967],0
492,[ 1.         -0.00598818],0
493,[1.        1.1499889],0
494,[1.         0.01769882],0
495,[ 1.         -0.22076707],0
496,[1.         0.15745112],0
497,[1.        0.7476705],0
498,[ 1.       -1.189776],0
499,[ 1.        -1.4593188],0
500,[ 1.        -0.5837019],0
501,[ 1.        -0.3336462],0
502,[ 1.        -0.5700819],0
503,[1.        1.9250488],0
504,[1.        0.7663488],0
505,[ 1.         -0.47281632],0
506,[1.         0.01597143],0
507,[1.        0.2913033],0
508,[1.        0.3592827],0
509,[ 1.         -0.04908059],0
510,[ 1.        -0.8302361],0
511,[ 1.       -1.497671],0
512,[ 1.        -0.8766836],0
513,[1.         0.76849204],0
514,[ 1.         -0.74569666],0
515,[1.        1.5990325],0
516,[1.         0.77702224],0
517,[1.        1.1248728],0
518,[1.         0.49383777],0
519,[ 1.         -0.45543298],0
520,[1.         0.86792296],0
521,[ 1.        -0.4360206],0
522,[ 1.       -1.598754],0
523,[ 1.        -0.5894177],0
524,[1.       0.011516],0
525,[1.        0.6293599],0
526,[ 1.        -1.2946498],0
527,[1.         0.23619576],0
528,[1.        1.0218234],0
529,[1.       1.215741],0
530,[ 1.        -1.8165537],0
531,[1.         0.34587353],0
532,[ 1.        -1.4628525],0
533,[1.         0.84153295],0
534,[1.        1.6442107],0
535,[1.         0.06778666],0
536,[ 1.       -2.032323],0
537,[ 1.         -0.99207306],0
538,[1.        1.1597838],0
539,[1.        2.0268354],0
540,[ 1.        -0.5758821],0
541,[ 1.        -1.5823327],0
542,[1.        0.8345178],0
543,[1.        1.0641085],0
544,[ 1.         -0.34762093],0
545,[ 1.        -0.9746403],0
546,[ 1.         -0.90832466],0
547,[ 1.        -1.4593734],0
548,[ 1.         -0.05704773],0
549,[1.         0.34196156],0
550,[ 1.         -0.23417243],0
551,[1.       2.276392],0
552,[1.       1.254826],0
553,[1.        1.9646944],0
554,[ 1.         -0.79634523],0
555,[ 1.        -0.7917292],0
556,[ 1.         -0.45537826],0
557,[1.        0.9503969],0
558,[1.         0.87432015],0
559,[ 1.         -0.24495234],0
560,[1.         0.50440323],0
561,[ 1.         -0.13115752],0
562,[1.        1.9702208],0
563,[ 1.        -0.5160213],0
564,[1.        0.2848483],0
565,[ 1.         -0.79186696],0
566,[1.         0.09132619],0
567,[1.        0.6814631],0
568,[1.         0.20111607],0
569,[ 1.         -0.12435351],0
570,[1.        0.7318962],0
571,[ 1.         -0.60378736],0
572,[ 1.        -0.7410572],0
573,[1.         0.02569458],0
574,[1.         0.61537135],0
575,[1.         0.04560374],0
576,[1.       0.523513],0
577,[ 1.         -0.30976847],0
578,[ 1.        -0.6683162],0
579,[1.        0.8122817],0
580,[ 1.         -0.15132895],0
581,[ 1.        -1.3119094],0
582,[1.         0.99276143],0
583,[ 1.        -1.6913594],0
584,[ 1.        -0.9778217],0
585,[1.        1.3537357],0
586,[1.        0.6136755],0
587,[ 1.         -0.31156152],0
588,[1.        0.2902061],0
589,[1.         0.00633855],0
590,[1.         0.82035416],0
591,[1.         0.97801036],0
592,[ 1.        -0.4701952],0
593,[ 1.         -0.37693253],0
594,[ 1.        -0.8932915],0
595,[1.         0.43619525],0
596,[1.        1.1946297],0
597,[1.       0.675202],0
598,[1.         0.93173665],0
599,[ 1.         -0.28567976],0
600,[ 1.        -1.1287479],0
601,[ 1.         -0.36749896],0
602,[ 1.        -0.7651124],0
603,[ 1.        -1.6179843],0
604,[1.         0.88593507],0
605,[ 1.        -1.5604419],0
606,[ 1.         -0.12683043],0
607,[ 1.         -0.65545905],0
608,[1.         0.74838835],0
609,[1.        1.4667274],0
610,[1.         0.52850926],0
611,[ 1.        -0.7388459],0
612,[1.         0.87930226],0
613,[1.         0.63269746],0
614,[1.        1.1884539],0
615,[ 1.         -0.49601403],0
616,[ 1.         -0.32848352],0
617,[ 1.        -1.5530949],0
618,[ 1.        -0.3628492],0
619,[ 1.         -0.69320726],0
620,[ 1.        -0.6941157],0
621,[ 1.         -0.34705722],0
622,[ 1.        -1.4577415],0
623,[1.        1.5983675],0
624,[1.        0.5255617],0
625,[1.         0.88004977],0
626,[ 1.        -1.5566881],0
627,[ 1.        -0.8643585],0
628,[1.         0.34317577],0
629,[1.        1.1218053],0
630,[1.       0.833784],0
631,[ 1.        -2.0931983],0
632,[1.        1.1359583],0
633,[ 1.        -0.8144241],0
634,[1.        0.7917485],0
635,[1.       0.678577],0
636,[1.         0.85049057],0
637,[1.         0.29383922],0
638,[1.         0.00586671],0
639,[ 1.        -0.2553026],0
640,[1.       2.140738],0
641,[ 1.       -1.081936],0
642,[ 1.        -2.0535812],0
643,[1.         0.71484715],0
644,[1.       1.105293],0
645,[ 1.        -1.1742092],0
646,[ 1.        -1.4570744],0
647,[ 1.        -1.4593933],0
648,[ 1.        -1.5602368],0
649,[1.         0.26658878],0
650,[1.        1.8502195],0
651,[1.         0.06968202],0
652,[ 1.         -0.43689814],0
653,[1.         0.44453192],0
654,[ 1.        -0.2721223],0
655,[ 1.         -0.80663073],0
656,[1.        1.3407449],0
657,[ 1.        -1.0415761],0
658,[1.       2.213658],0
659,[1.        1.5434155],0
660,[1.         0.10174289],0
661,[ 1.        -1.2448971],0
662,[ 1.        -2.4576485],0
663,[ 1.        -1.1863873],0
664,[ 1.         -0.10368869],0
665,[ 1.         -0.26806426],0
666,[1.         0.13809116],0
667,[ 1.        -1.1269221],0
668,[1.        0.6127259],0
669,[ 1.        -0.2549992],0
670,[ 1.         -0.39401504],0
671,[ 1.         -0.82633936],0
672,[1.        0.2267237],0
673,[1.       0.287391],0
674,[ 1.         -0.19518782],0
675,[ 1.        -0.7340581],0
676,[1.        0.5345032],0
677,[ 1.        -1.3671808],0
678,[ 1.        -1.2898031],0
679,[1.       2.208534],0
680,[1.         0.94078594],0
681,[1.         0.20346113],0
682,[1.         0.35444558],0
683,[1.        1.7565643],0
684,[1.         0.08286311],0
685,[ 1.        -2.3724072],0
686,[1.        2.5486023],0
687,[1.         0.51044744],0
688,[ 1.        -1.5640796],0
689,[1.         0.94207233],0
690,[ 1.       -1.211074],0
691,[ 1.        -1.2315122],0
692,[ 1.         -0.34501004],0
693,[1.        0.6556526],0
694,[1.        0.6519624],0
695,[ 1.         -0.16917129],0
696,[ 1.         -0.72205186],0
697,[ 1.        -2.3529365],0
698,[ 1.         -0.41390696],0
699,[ 1.        -0.0327333],0
700,[ 1.        -0.7117162],0
701,[1.        0.6914466],0
702,[ 1.         -0.63366234],0
703,[ 1.         -0.16523445],0
704,[1.        0.5410675],0
705,[ 1.         -0.08784048],0
706,[1.        1.6134777],0
707,[1.        1.1045436],0
708,[1.        0.9157093],0
709,[1.         0.23307478],0
710,[ 1.       -0.749975],0
711,[ 1.        -0.7651076],0
712,[ 1.         -0.40288284],0
713,[ 1.         -0.06740077],0
714,[ 1.         -0.04845981],0
715,[ 1.        -1.0803449],0
716,[ 1.        -1.0913956],0
717,[ 1.        -0.6523374],0
718,[ 1.        -2.2882261],0
719,[1.         0.64268786],0
720,[1.         0.37567955],0
721,[1.         0.60009414],0
722,[1.        2.0075443],0
723,[1.         0.93866634],0
724,[ 1.        -0.6196888],0
725,[ 1.         -0.25734526],0
726,[1.         0.34042987],0
727,[ 1.         -0.35858873],0
728,[1.        1.1051086],0
729,[ 1.        -1.4486898],0
730,[1.         0.65248317],0
731,[ 1.        -0.8482963],0
732,[1.         0.07975356],0
733,[ 1.         -0.25979725],0
734,[1.        1.2292227],0
735,[ 1.       -0.285883],0
736,[1.         0.44003105],0
737,[1.        2.0794046],0
738,[1.        0.7184548],0
739,[1.         0.52143085],0
740,[1.         0.04302962],0
741,[1.         0.32982144],0
742,[ 1.        -1.3191619],0
743,[ 1.        -0.8017346],0
744,[1.         0.36533985],0
745,[1.       0.078283],0
746,[ 1.        -1.3714592],0
747,[1.       1.356478],0
748,[ 1.         -0.33261743],0
749,[ 1.        -0.1513199],0
750,[ 1.        -1.7852532],0
751,[1.        1.3303415],0
752,[ 1.        -1.9025308],0
753,[ 1.        -1.4782044],0
754,[ 1.        -0.9949896],0
755,[ 1.        -0.9073483],0
756,[1.        1.0136616],0
757,[1.         0.14615953],0
758,[ 1.         -0.73063576],0
759,[1.        0.6288784],0
760,[ 1.        -0.7246005],0
761,[ 1.        -0.8107456],0
762,[1.         0.25317693],0
763,[ 1.        -0.5590539],0
764,[1.        0.8036278],0
765,[ 1.        -0.8261762],0
766,[1.         0.75667405],0
767,[1.         0.45151207],0
768,[ 1.         -0.64156026],0
769,[1.        2.4219372],0
770,[1.         0.47152674],0
771,[ 1.         -0.72727925],0
772,[1.        2.3321133],0
773,[ 1.        -1.1989352],0
774,[1.        0.3731908],0
775,[ 1.        -0.5084407],0
776,[ 1.        -1.5426643],0
777,[1.        0.9229431],0
778,[1.       1.580451],0
779,[1.         0.43511167],0
780,[1.         0.38030142],0
781,[1.         0.03383669],0
782,[ 1.         -0.99918467],0
783,[1.        1.5885224],0
784,[ 1.        -1.1339489],0
785,[1.        0.5024163],0
786,[ 1.        -0.7415394],0
787,[ 1.        -0.6452915],0
788,[ 1.         -0.39862657],0
789,[1.         0.09288513],0
790,[1.         0.40580305],0
791,[1.       1.076762],0
792,[1.       1.094443],0
793,[ 1.         -0.24092278],0
794,[ 1.        -0.5492807],0
795,[ 1.        -1.1831386],0
796,[1.         0.05712749],0
797,[ 1.         -0.09905455],0
798,[1.       0.266012],0
799,[ 1.        -0.9109319],0
800,[1.        0.3858645],0
801,[1.         0.99696624],0
802,[1.        2.4361362],0
803,[1.        1.7393172],0
804,[ 1.         -0.09024378],0
805,[ 1.         -0.06152136],0
806,[ 1.        -0.8162661],0
807,[ 1.        -1.2356575],0
808,[ 1.         -0.65688574],0
809,[ 1.        -1.4472184],0
810,[1.         0.57220036],0
811,[1.        1.3275652],0
812,[1.        1.2377017],0
813,[ 1.        -1.0965778],0
814,[ 1.         -0.43358752],0
815,[1.         0.29953355],0
816,[1.        0.4044527],0
817,[ 1.         -0.49404827],0
818,[ 1.        -0.5159855],0
819,[ 1.        -1.1573007],0
820,[1.        1.2483745],0
821,[ 1.         -0.85661536],0
822,[1.         0.52986354],0
823,[1.         0.26969436],0
824,[ 1.       -1.232805],0
825,[1.        1.6378394],0
826,[1.        0.7352582],0
827,[ 1.        -1.6164031],0
828,[1.        1.7005191],0
829,[1.        2.0900464],0
830,[ 1.        -0.9214379],0
831,[ 1.        -0.0063118],0
832,[ 1.        -0.9041693],0
833,[1.        0.1518466],0
834,[ 1.         -0.70061135],0
835,[ 1.         -0.83762586],0
836,[ 1.        -0.5450694],0
837,[1.        1.3143266],0
838,[ 1.        -0.3959899],0
839,[ 1.         -0.02107888],0
840,[ 1.        -2.6378138],0
841,[1.        1.2365103],0
842,[1.        1.2469299],0
843,[1.         0.88093746],0
844,[1.         0.14641021],0
845,[ 1.         -0.04740738],0
846,[1.         0.46667498],0
847,[ 1.         -0.76794845],0
848,[ 1.         -0.19444264],0
849,[ 1.       -1.247649],0
850,[ 1.         -0.07664492],0
851,[1.         0.81996316],0
852,[1.         0.19838414],0
853,[ 1.         -0.05103818],0
854,[1.        1.8958814],0
855,[1.         0.92746913],0
856,[1.         0.89078283],0
857,[ 1.        -1.5257788],0
858,[1.         0.15075183],0
859,[1.        2.1102486],0
860,[1.         0.06394875],0
861,[ 1.         -0.00280399],0
862,[1.         0.79138106],0
863,[ 1.         -0.24021412],0
864,[1.        1.7241368],0
865,[1.         0.23192233],0
866,[1.         0.03695347],0
867,[1.        1.0019547],0
868,[1.        0.7104231],0
869,[ 1.         -0.09992091],0
870,[ 1.         -0.80922276],0
871,[1.        0.1565584],0
872,[1.        0.6359565],0
873,[ 1.        -0.7063726],0
874,[ 1.        -1.8920833],0
875,[1.        1.5771922],0
876,[ 1.         -0.07856549],0
877,[1.        1.4715117],0
878,[1.        0.4397542],0
879,[ 1.        -2.0539632],0
880,[ 1.        -1.5370845],0
881,[ 1.        -0.9754945],0
882,[ 1.         -0.08206362],0
883,[1.        1.2500919],0
884,[1.        1.9448497],0
885,[ 1.         -0.30195135],0
886,[ 1.         -0.02299415],0
887,[ 1.        -1.3212513],0
888,[ 1.         -0.01031574],0
889,[ 1.       -0.911198],0
890,[1.        1.4248347],0
891,[ 1.        -2.5045772],0
892,[ 1.        -0.7823297],0
893,[1.         0.66036475],0
894,[1.        0.1641266],0
895,[ 1.         -0.55355895],0
896,[1.         0.14651623],0
897,[ 1.         -0.26236373],0
898,[ 1.        -0.3299532],0
899,[ 1.      -0.94857],0
900,[1.       1.454836],0
901,[1.        0.6712062],0
902,[ 1.        -0.8610733],0
903,[ 1.      -1.24583],0
