Iteration,labels,realization
129,[1.        2.4827588],0
130,[1.        3.2691345],0
131,[1.        2.9156249],0
132,[1.        2.8673766],0
133,[1.        2.8571575],0
134,[1.        2.7503326],0
135,[1.        2.6864696],0
136,[1.        2.6399183],0
137,[1.        2.5560145],0
138,[1.        2.4342644],0
139,[ 1.        -1.6523153],0
140,[1.        3.6987584],0
141,[1.        3.1797357],0
142,[1.        3.1663406],0
143,[1.        3.1599822],0
144,[1.       3.119289],0
145,[1.        3.0605426],0
146,[1.        2.7604032],0
147,[1.        2.6950269],0
148,[1.        2.6155472],0
149,[1.       2.597447],0
150,[1.       3.530341],0
151,[1.        2.9116256],0
152,[1.        2.8157368],0
153,[1.       2.687706],0
154,[1.        2.6426258],0
155,[1.       2.617325],0
156,[ 1.        -1.4278646],0
157,[ 1.        -1.4352559],0
158,[ 1.        -1.4180379],0
159,[ 1.        -1.4364413],0
160,[1.        3.0672998],0
161,[1.       3.007976],0
162,[1.        2.9076314],0
163,[1.      2.88589],0
164,[1.        2.8842585],0
165,[1.       2.794118],0
166,[1.        2.7048628],0
167,[1.        2.5273726],0
168,[ 1.        -1.4983381],0
169,[ 1.        -1.4949836],0
170,[1.        3.0371015],0
171,[1.        2.9894102],0
172,[1.        2.9000173],0
173,[1.        2.8774948],0
174,[1.       2.866812],0
175,[1.        2.7624867],0
176,[1.       2.706547],0
177,[1.       2.671571],0
178,[1.        2.6382551],0
179,[1.       2.632871],0
180,[1.        3.9794183],0
181,[1.        3.2271693],0
182,[1.       2.775569],0
183,[1.        2.7521472],0
184,[1.        2.7433915],0
185,[1.        2.5643458],0
186,[1.        2.5350225],0
187,[1.       2.533621],0
188,[ 1.       -1.354061],0
189,[ 1.        -1.3886211],0
190,[1.        2.8694994],0
191,[1.       2.847173],0
192,[1.        2.6422734],0
193,[1.        2.6132507],0
194,[1.        2.5886555],0
195,[1.       2.583912],0
196,[ 1.        -1.3826556],0
197,[ 1.        -1.3838474],0
198,[ 1.        -1.3667403],0
199,[ 1.        -1.3617617],0
200,[1.       3.487006],0
201,[1.        3.1266565],0
202,[1.       2.854547],0
203,[1.        2.6463838],0
204,[ 1.        -1.4968479],0
205,[ 1.       -1.491873],0
206,[ 1.        -1.4762009],0
207,[ 1.        -1.5279576],0
208,[ 1.       -1.463228],0
209,[ 1.        -1.5363226],0
210,[1.        3.9139936],0
211,[1.        3.0629108],0
212,[1.        2.7637784],0
213,[1.        2.7235985],0
214,[1.        2.6303158],0
215,[1.        2.5710385],0
216,[1.        2.5419838],0
217,[ 1.        -1.6303403],0
218,[ 1.       -1.620715],0
219,[ 1.        -1.6379408],0
220,[1.        3.0926437],0
221,[1.        3.0708146],0
222,[1.        2.8375514],0
223,[1.       2.672643],0
224,[ 1.        -1.6398841],0
225,[ 1.        -1.6708144],0
226,[ 1.        -1.6352997],0
227,[ 1.        -1.6761402],0
228,[ 1.        -1.6811382],0
229,[ 1.        -1.6820227],0
230,[1.        2.7508972],0
231,[1.        2.5636902],0
232,[1.        2.5453703],0
233,[1.       2.524555],0
234,[1.        2.5207691],0
235,[ 1.       -1.774184],0
236,[ 1.        -1.7631102],0
237,[ 1.        -1.7630635],0
238,[ 1.        -1.7621425],0
239,[ 1.        -1.7927083],0
240,[1.        3.1044123],0
241,[1.        2.5595565],0
242,[1.        2.5187037],0
243,[1.        2.3965447],0
244,[1.        2.3931527],0
245,[1.        2.3794303],0
246,[ 1.        -1.8146247],0
247,[ 1.        -1.8975723],0
248,[ 1.       -1.809004],0
249,[ 1.        -1.8063462],0
250,[1.        3.2548995],0
251,[1.        3.0886388],0
252,[1.        2.8441422],0
253,[1.        2.7919335],0
254,[1.        2.6101565],0
255,[1.        2.4998274],0
256,[1.        2.4562945],0
257,[1.        2.3763905],0
258,[1.        2.3390229],0
259,[ 1.      -1.90499],0
260,[1.        3.7323387],0
261,[1.        3.7148771],0
262,[1.        3.1218567],0
263,[1.       2.911813],0
264,[1.        2.8201413],0
265,[1.       2.603696],0
266,[1.        2.6032794],0
267,[1.        2.5876338],0
268,[1.       2.554341],0
269,[1.       2.442884],0
270,[1.      3.63261],0
271,[1.        3.4121084],0
272,[1.        3.0568151],0
273,[1.       2.775569],0
274,[1.        2.6408255],0
275,[1.        2.5492256],0
276,[1.        2.5303047],0
277,[1.        2.4859183],0
278,[1.        2.4573274],0
279,[1.        2.4060435],0
280,[1.        2.7883286],0
281,[1.        2.6206446],0
282,[1.        2.5608711],0
283,[1.        2.5159972],0
284,[1.       2.483986],0
285,[ 1.        -1.6895982],0
286,[ 1.        -1.6895075],0
287,[ 1.        -1.6874986],0
288,[ 1.        -1.7328674],0
289,[ 1.        -1.6784114],0
290,[1.        2.9591079],0
291,[1.        2.9372532],0
292,[1.        2.8877602],0
293,[1.        2.8501627],0
294,[1.       2.766854],0
295,[1.        2.6676493],0
296,[1.       2.571014],0
297,[1.        2.5537019],0
298,[1.        2.4786563],0
299,[1.        2.4626546],0
300,[1.       3.074977],0
301,[1.        2.9477513],0
302,[1.        2.9051003],0
303,[1.        2.6076243],0
304,[1.        2.5971334],0
305,[ 1.        -1.7225742],0
306,[ 1.        -1.7535691],0
307,[ 1.        -1.7560356],0
308,[ 1.        -1.7049437],0
309,[ 1.        -1.7890306],0
310,[1.        3.1812882],0
311,[1.        2.8149192],0
312,[1.        2.7187164],0
313,[1.        2.6791186],0
314,[1.        2.5703635],0
315,[1.        2.4761875],0
316,[1.        2.4292924],0
317,[1.       2.399527],0
318,[ 1.        -1.7806342],0
319,[ 1.        -1.7642595],0
320,[1.        3.3935518],0
321,[1.        2.9613762],0
322,[1.       2.823294],0
323,[1.        2.5650744],0
324,[1.       2.537496],0
325,[1.       2.453837],0
326,[ 1.        -1.7953283],0
327,[ 1.       -1.780341],0
328,[ 1.        -1.8082845],0
329,[ 1.       -1.769766],0
330,[1.        3.3524418],0
331,[1.        2.7271895],0
332,[1.        2.7099755],0
333,[1.        2.7036016],0
334,[1.        2.6753747],0
335,[ 1.        -1.8281827],0
336,[ 1.      -1.83985],0
337,[ 1.        -1.8519392],0
338,[ 1.       -1.853061],0
339,[ 1.        -1.7950349],0
340,[1.        2.8207142],0
341,[1.        2.7340765],0
342,[1.        2.6346343],0
343,[1.        2.5943897],0
344,[1.       2.489195],0
345,[1.        2.4727156],0
346,[1.        2.4626546],0
347,[1.        2.4112284],0
348,[1.       2.389358],0
349,[1.        2.3851607],0
350,[1.        3.6031327],0
351,[1.       2.770707],0
352,[1.        2.7166765],0
353,[1.        2.6923509],0
354,[1.        2.6423714],0
355,[1.        2.4793146],0
356,[1.       2.436206],0
357,[1.        2.4312565],0
358,[1.        2.4099722],0
359,[1.        2.4020495],0
360,[1.        3.3592706],0
361,[1.       3.288091],0
362,[1.        2.9143288],0
363,[1.       2.831131],0
364,[1.        2.6847415],0
365,[1.       2.594667],0
366,[1.       2.450291],0
367,[1.        2.4484973],0
368,[1.        2.4431973],0
369,[1.        2.3836784],0
370,[1.        3.7245402],0
371,[1.        3.5327837],0
372,[1.        3.0009952],0
373,[1.       2.989071],0
374,[1.        2.9298987],0
375,[1.        2.5506372],0
376,[1.       2.550189],0
377,[1.        2.4934747],0
378,[1.        2.4640515],0
379,[ 1.       -1.732086],0
380,[1.       3.824422],0
381,[1.       3.558096],0
382,[1.        2.8268664],0
383,[1.        2.7804558],0
384,[1.       2.633895],0
385,[1.        2.5244033],0
386,[1.        2.4877214],0
387,[1.       2.486056],0
388,[1.        2.4718904],0
389,[1.        2.4690523],0
390,[1.       2.817441],0
391,[1.        2.7806137],0
392,[1.       2.759986],0
393,[1.        2.7266722],0
394,[1.        2.7251625],0
395,[1.        2.5775251],0
396,[1.        2.5383265],0
397,[ 1.        -1.6325328],0
398,[ 1.       -1.616316],0
399,[ 1.       -1.634623],0
400,[1.        3.5110917],0
401,[1.        3.1718204],0
402,[1.        2.7869465],0
403,[1.        2.6382942],0
404,[1.        2.6151724],0
405,[1.        2.5678992],0
406,[1.        2.4281855],0
407,[ 1.        -1.6439183],0
408,[ 1.       -1.644603],0
409,[ 1.        -1.6525143],0
410,[1.       3.211061],0
411,[1.       3.054049],0
412,[1.        2.9162354],0
413,[1.       2.543271],0
414,[1.        2.5314512],0
415,[1.        2.5202456],0
416,[1.        2.4759116],0
417,[1.        2.4449084],0
418,[ 1.        -1.6532066],0
419,[ 1.        -1.6486033],0
420,[1.       4.259979],0
421,[1.       3.826221],0
422,[1.       2.858451],0
423,[1.       2.744928],0
424,[1.        2.6833494],0
425,[1.        2.6616457],0
426,[1.       2.656154],0
427,[1.        2.6440918],0
428,[1.        2.6089876],0
429,[1.        2.5733497],0
430,[1.        2.8039572],0
431,[1.        2.7938664],0
432,[ 1.        -1.5986692],0
433,[ 1.        -1.5961467],0
434,[ 1.        -1.5914029],0
435,[ 1.        -1.6039767],0
436,[ 1.        -1.6240755],0
437,[ 1.       -1.638351],0
438,[ 1.        -1.5528883],0
439,[ 1.        -1.6418502],0
440,[1.       3.636363],0
441,[1.        2.8695707],0
442,[1.        2.7543292],0
443,[1.        2.6697001],0
444,[1.        2.5157144],0
445,[1.        2.4782953],0
446,[1.        2.4702127],0
447,[1.       2.439701],0
448,[1.        2.4379528],0
449,[1.        2.4204636],0
450,[1.        3.4758623],0
451,[1.        3.0750785],0
452,[1.        2.9524117],0
453,[1.        2.9118545],0
454,[1.       2.870895],0
455,[1.       2.814182],0
456,[1.        2.7678308],0
457,[1.       2.747378],0
458,[1.       2.729747],0
459,[1.        2.6030939],0
460,[1.        2.8204916],0
461,[1.        2.4886923],0
462,[ 1.        -1.6323597],0
463,[ 1.     -1.6169],0
464,[ 1.       -1.616327],0
465,[ 1.        -1.6457409],0
466,[ 1.        -1.6496694],0
467,[ 1.        -1.6105508],0
468,[ 1.        -1.5976405],0
469,[ 1.       -1.669727],0
470,[1.        3.2227283],0
471,[1.        3.1744406],0
472,[1.        3.0388215],0
473,[1.        2.6888812],0
474,[1.        2.6669579],0
475,[1.        2.5488484],0
476,[1.        2.4418044],0
477,[ 1.        -1.7220882],0
478,[ 1.        -1.7253208],0
479,[ 1.        -1.7247692],0
480,[1.      3.07444],0
481,[1.        3.0305765],0
482,[1.       2.841643],0
483,[1.        2.7106686],0
484,[1.        2.6781042],0
485,[1.        2.6502001],0
486,[1.        2.6142879],0
487,[ 1.        -1.6957424],0
488,[ 1.        -1.7757924],0
489,[ 1.        -1.6868647],0
490,[1.       2.903094],0
491,[1.        2.6605222],0
492,[1.        2.6356542],0
493,[1.        2.5181975],0
494,[1.        2.4723084],0
495,[1.        2.3990543],0
496,[ 1.        -1.7354064],0
497,[ 1.        -1.7377238],0
498,[ 1.        -1.7347276],0
499,[ 1.        -1.7395238],0
500,[1.        2.7308154],0
501,[1.        2.6268926],0
502,[1.       2.573235],0
503,[1.        2.5052142],0
504,[1.       2.444962],0
505,[ 1.       -1.777829],0
506,[ 1.        -1.7540672],0
507,[ 1.        -1.7421728],0
508,[ 1.        -1.8093923],0
509,[ 1.       -1.730731],0
510,[1.        2.7977061],0
511,[1.        2.6936526],0
512,[1.        2.5902605],0
513,[1.        2.5640173],0
514,[1.        2.5502975],0
515,[1.       2.532734],0
516,[1.       2.494654],0
517,[1.       2.466679],0
518,[1.        2.4583623],0
519,[1.        2.4500203],0
520,[1.        3.1400187],0
521,[1.        3.0184996],0
522,[1.        2.6747642],0
523,[1.        2.6560118],0
524,[1.        2.6041212],0
525,[1.        2.5956721],0
526,[1.        2.4753036],0
527,[1.        2.4591792],0
528,[ 1.        -1.7850443],0
529,[ 1.        -1.7727165],0
530,[1.        3.1593213],0
531,[1.        3.1469579],0
532,[1.       2.822171],0
533,[1.       2.789994],0
534,[1.       2.727016],0
535,[1.        2.5932243],0
536,[1.        2.5809183],0
537,[1.       2.565363],0
538,[1.        2.5511787],0
539,[1.        2.5010598],0
540,[1.        3.4831142],0
541,[1.        2.9753025],0
542,[1.        2.7825732],0
543,[1.        2.6118188],0
544,[1.        2.5941484],0
545,[1.        2.5791771],0
546,[1.        2.3974588],0
547,[ 1.        -1.7400262],0
548,[ 1.        -1.7770708],0
549,[ 1.        -1.6963769],0
550,[1.        3.2085364],0
551,[1.       2.439801],0
552,[1.        2.3970885],0
553,[ 1.        -1.7400886],0
554,[ 1.        -1.7404729],0
555,[ 1.        -1.7453519],0
556,[ 1.        -1.7477772],0
557,[ 1.        -1.7496798],0
558,[ 1.        -1.7497377],0
559,[ 1.        -1.7267245],0
560,[1.       3.446175],0
561,[1.        2.9462357],0
562,[1.        2.9307523],0
563,[1.        2.6719422],0
564,[1.        2.5104854],0
565,[1.        2.4927723],0
566,[1.        2.4554105],0
567,[1.      2.39674],0
568,[ 1.        -1.8036479],0
569,[ 1.       -1.822729],0
570,[1.        2.9066694],0
571,[1.       2.820971],0
572,[1.        2.7920942],0
573,[1.      2.72405],0
574,[1.       2.719065],0
575,[1.       2.572679],0
576,[1.        2.3843956],0
577,[1.        2.3675926],0
578,[1.        2.3494596],0
579,[ 1.        -1.7917165],0
580,[1.        3.0237474],0
581,[1.        2.8719826],0
582,[1.        2.8283627],0
583,[1.        2.8040624],0
584,[1.        2.6439245],0
585,[1.        2.6342213],0
586,[1.        2.6103556],0
587,[1.      2.60949],0
588,[1.        2.5760787],0
589,[1.        2.5595005],0
590,[1.        3.0587056],0
591,[1.        2.6563268],0
592,[1.        2.4188838],0
593,[ 1.        -1.7441497],0
594,[ 1.       -1.738027],0
595,[ 1.        -1.7759372],0
596,[ 1.        -1.7286105],0
597,[ 1.       -1.726954],0
598,[ 1.        -1.7930645],0
599,[ 1.        -1.7956159],0
600,[1.        3.1672866],0
601,[1.        2.6852798],0
602,[1.        2.6745086],0
603,[1.        2.6422932],0
604,[1.      2.60623],0
605,[1.       2.563978],0
606,[1.       2.562015],0
607,[1.        2.4816399],0
608,[1.        2.4186165],0
609,[1.       2.394853],0
610,[1.     2.9408],0
611,[1.        2.9038022],0
612,[1.        2.8116534],0
613,[1.       2.746807],0
614,[1.        2.6862264],0
615,[1.        2.6778448],0
616,[1.        2.6455228],0
617,[1.        2.6239288],0
618,[1.        2.6180134],0
619,[1.       2.588988],0
620,[1.        3.8858113],0
621,[1.        3.1453538],0
622,[1.       2.958038],0
623,[1.        2.8108902],0
624,[1.        2.7536008],0
625,[1.        2.6400347],0
626,[1.       2.580284],0
627,[1.        2.5540602],0
628,[1.        2.4894733],0
629,[1.       2.415804],0
630,[1.        3.4247744],0
631,[1.       3.204148],0
632,[1.       2.884489],0
633,[1.       2.714742],0
634,[1.        2.6447034],0
635,[1.        2.6377125],0
636,[1.        2.5908852],0
637,[1.        2.5863776],0
638,[1.        2.5102408],0
639,[1.       2.503632],0
640,[1.        3.9095948],0
641,[1.        3.0711157],0
642,[1.        2.5050695],0
643,[1.        2.4564717],0
644,[1.        2.3944223],0
645,[ 1.        -1.6886886],0
646,[ 1.        -1.6885233],0
647,[ 1.       -1.676715],0
648,[ 1.        -1.6744963],0
649,[ 1.        -1.6681283],0
650,[1.        3.1019433],0
651,[1.       2.955154],0
652,[1.        2.9221864],0
653,[1.        2.7392828],0
654,[1.       2.722199],0
655,[1.        2.7096934],0
656,[1.        2.7026908],0
657,[1.        2.6224368],0
658,[1.        2.5285542],0
659,[1.        2.4850135],0
660,[1.        3.2548995],0
661,[1.        3.2056677],0
662,[1.        2.9738553],0
663,[1.        2.9675946],0
664,[1.        2.9033985],0
665,[1.        2.8334403],0
666,[1.        2.8299003],0
667,[1.        2.7166643],0
668,[1.        2.6141973],0
669,[1.       2.536444],0
670,[1.        3.1529284],0
671,[1.        2.9602532],0
672,[1.       2.714064],0
673,[1.       2.676704],0
674,[1.        2.6610997],0
675,[1.        2.6152554],0
676,[1.        2.4801097],0
677,[1.        2.4577556],0
678,[1.        2.4022481],0
679,[ 1.        -1.6532933],0
680,[1.        2.7893798],0
681,[1.        2.7557783],0
682,[1.       2.679454],0
683,[1.        2.6330614],0
684,[1.        2.6114752],0
685,[1.        2.5990276],0
686,[1.        2.4966793],0
687,[1.        2.4795346],0
688,[1.        2.4438179],0
689,[ 1.        -1.6398327],0
690,[1.        2.9084284],0
691,[1.        2.7372265],0
692,[1.        2.6983151],0
693,[1.        2.5896616],0
694,[1.       2.569632],0
695,[1.       2.528949],0
696,[1.        2.5257432],0
697,[1.        2.5146403],0
698,[1.      2.49454],0
699,[ 1.        -1.6266202],0
700,[1.        3.0818398],0
701,[1.        2.7875857],0
702,[1.        2.7714021],0
703,[1.       2.668247],0
704,[1.        2.5361009],0
705,[ 1.        -1.6044518],0
706,[ 1.        -1.6041293],0
707,[ 1.       -1.626266],0
708,[ 1.        -1.6024892],0
709,[ 1.        -1.6338995],0
710,[1.        3.5270157],0
711,[1.        3.1953552],0
712,[1.      3.10345],0
713,[1.        3.0883918],0
714,[1.        3.0538588],0
715,[1.        2.9179811],0
716,[1.        2.8551252],0
717,[1.        2.7276204],0
718,[1.        2.6957166],0
719,[1.       2.669437],0
720,[1.        2.7918298],0
721,[1.       2.616728],0
722,[1.       2.523479],0
723,[1.        2.4690654],0
724,[1.        2.4316933],0
725,[ 1.        -1.6090287],0
726,[ 1.        -1.6108075],0
727,[ 1.        -1.6116589],0
728,[ 1.        -1.6043078],0
729,[ 1.        -1.6005865],0
730,[1.        3.1937313],0
731,[1.       2.764814],0
732,[1.        2.6212661],0
733,[1.        2.4967332],0
734,[ 1.        -1.6443709],0
735,[ 1.        -1.6273466],0
736,[ 1.        -1.6685357],0
737,[ 1.        -1.6796176],0
738,[ 1.        -1.6931621],0
739,[ 1.        -1.7002534],0
740,[1.        3.9456756],0
741,[1.       3.240895],0
742,[1.        3.1039677],0
743,[1.        2.9544263],0
744,[1.        2.5143154],0
745,[1.        2.4855964],0
746,[1.       2.458093],0
747,[ 1.       -1.679489],0
748,[ 1.       -1.676647],0
749,[ 1.        -1.7013348],0
750,[1.        3.8548121],0
751,[1.        2.7457433],0
752,[1.        2.4137297],0
753,[ 1.        -1.6873064],0
754,[ 1.        -1.6864188],0
755,[ 1.      -1.70425],0
756,[ 1.        -1.7106841],0
757,[ 1.        -1.6725146],0
758,[ 1.        -1.6720029],0
759,[ 1.        -1.7149438],0
760,[1.        3.0894473],0
761,[1.        2.9801068],0
762,[1.       2.840189],0
763,[1.       2.626883],0
764,[1.        2.5406256],0
765,[1.        2.4791665],0
766,[1.       2.454626],0
767,[1.       2.441028],0
768,[ 1.        -1.7323741],0
769,[ 1.        -1.7312309],0
770,[1.       2.912206],0
771,[1.        2.8894453],0
772,[1.        2.7339756],0
773,[1.        2.7051997],0
774,[1.        2.5985906],0
775,[1.       2.513893],0
776,[1.        2.4278781],0
777,[1.       2.357957],0
778,[ 1.        -1.7276607],0
779,[ 1.        -1.7219843],0
780,[1.        3.3126814],0
781,[1.       2.961809],0
782,[1.        2.6108062],0
783,[1.        2.5076883],0
784,[1.      2.44286],0
785,[ 1.        -1.7289646],0
786,[ 1.        -1.7395186],0
787,[ 1.        -1.7404785],0
788,[ 1.       -1.722166],0
789,[ 1.        -1.7211124],0
790,[1.       3.296799],0
791,[1.        3.1590576],0
792,[1.        3.0153315],0
793,[1.        2.8726676],0
794,[1.        2.4908135],0
795,[1.        2.3651855],0
796,[1.       2.358082],0
797,[ 1.        -1.7582334],0
798,[ 1.        -1.8072758],0
799,[ 1.        -1.8088136],0
800,[1.       4.023248],0
801,[1.        3.1519382],0
802,[1.       3.007976],0
803,[1.        2.8494008],0
804,[1.        2.7024372],0
805,[1.       2.595429],0
806,[1.        2.5483632],0
807,[1.        2.5070853],0
808,[1.        2.4925456],0
809,[1.        2.4224927],0
810,[1.        3.4563274],0
811,[1.        3.0031083],0
812,[1.        2.9970553],0
813,[1.        2.8408995],0
814,[1.        2.7475483],0
815,[1.       2.614443],0
816,[1.        2.6132965],0
817,[1.        2.5869632],0
818,[1.        2.4714592],0
819,[1.        2.4357069],0
820,[1.        2.9463048],0
821,[1.        2.7932012],0
822,[1.        2.4917588],0
823,[1.        2.4845152],0
824,[1.       2.385587],0
825,[ 1.        -1.7404703],0
826,[ 1.       -1.706964],0
827,[ 1.        -1.7034947],0
828,[ 1.        -1.6870916],0
829,[ 1.        -1.7715958],0
830,[1.        3.9120991],0
831,[1.        3.0158648],0
832,[1.       2.690416],0
833,[1.        2.6618938],0
834,[1.        2.5037353],0
835,[1.        2.4066973],0
836,[ 1.       -1.757701],0
837,[ 1.        -1.7416414],0
838,[ 1.        -1.7323017],0
839,[ 1.        -1.7810383],0
840,[1.        3.0579336],0
841,[1.        2.8612344],0
842,[1.       2.737037],0
843,[1.        2.7242577],0
844,[1.       2.634404],0
845,[1.        2.5886889],0
846,[1.        2.4194472],0
847,[1.        2.4140322],0
848,[1.       2.376778],0
849,[1.       2.363552],0
850,[1.        3.5842748],0
851,[1.        3.0243816],0
852,[1.        3.0108542],0
853,[1.        2.8951242],0
854,[1.       2.889523],0
855,[1.        2.8725557],0
856,[1.        2.8607156],0
857,[1.        2.8481898],0
858,[1.        2.5695348],0
859,[1.        2.5653074],0
860,[1.        3.0461905],0
861,[1.      3.00395],0
862,[1.       2.859716],0
863,[1.        2.8531249],0
864,[1.       2.718644],0
865,[1.        2.6688151],0
866,[1.        2.5148232],0
867,[1.       2.406606],0
868,[1.        2.3939602],0
869,[ 1.        -1.7250814],0
870,[1.      3.70412],0
871,[1.        2.8894649],0
872,[1.        2.8172524],0
873,[1.       2.725101],0
874,[1.        2.5568619],0
875,[1.       2.457511],0
876,[1.        2.4189785],0
877,[ 1.        -1.7299738],0
878,[ 1.        -1.7365888],0
879,[ 1.        -1.6805993],0
880,[1.       2.811808],0
881,[1.        2.7409918],0
882,[1.       2.730778],0
883,[1.        2.7196794],0
884,[1.       2.717035],0
885,[1.        2.6797688],0
886,[1.        2.6545196],0
887,[1.        2.6518958],0
888,[ 1.        -1.7078011],0
889,[ 1.        -1.7296697],0
890,[1.        3.0829782],0
891,[1.        3.0411258],0
892,[1.        2.8083537],0
893,[1.        2.6059442],0
894,[1.        2.5907576],0
895,[1.        2.5613794],0
896,[1.        2.4865296],0
897,[1.        2.4553008],0
898,[1.        2.4297955],0
899,[ 1.      -1.71752],0
900,[1.        4.7030525],0
901,[1.        3.3468869],0
902,[1.       3.041706],0
903,[1.        2.9338765],0
904,[1.       2.662939],0
905,[1.        2.6440423],0
906,[1.        2.4645872],0
907,[1.        2.4637346],0
908,[1.       2.412088],0
909,[ 1.        -1.7040355],0
910,[1.       2.731163],0
911,[1.       2.461559],0
912,[ 1.        -1.7127478],0
913,[ 1.        -1.7162793],0
914,[ 1.        -1.7106206],0
915,[ 1.        -1.7093817],0
916,[ 1.        -1.7257143],0
917,[ 1.        -1.7296952],0
918,[ 1.        -1.6953952],0
919,[ 1.       -1.688205],0
920,[1.        3.4757369],0
921,[1.        2.9784143],0
922,[1.        2.7691834],0
923,[1.        2.6923947],0
924,[1.        2.5786452],0
925,[1.        2.5451112],0
926,[1.        2.4794953],0
927,[ 1.        -1.7690442],0
928,[ 1.        -1.7714037],0
929,[ 1.        -1.7802755],0
930,[1.       3.100443],0
931,[1.        3.0996022],0
932,[1.        3.0960882],0
933,[1.       3.018047],0
934,[1.        2.8605185],0
935,[1.        2.7418244],0
936,[1.        2.6531754],0
937,[1.        2.6243403],0
938,[1.        2.5834744],0
939,[1.        2.5459733],0
940,[1.        2.7836514],0
941,[1.      2.64688],0
942,[1.        2.5556226],0
943,[1.       2.502269],0
944,[1.        2.4894004],0
945,[ 1.       -1.739216],0
946,[ 1.        -1.7553042],0
947,[ 1.        -1.7568055],0
948,[ 1.        -1.7348313],0
949,[ 1.        -1.7684915],0
950,[1.        2.8542647],0
951,[1.        2.8493488],0
952,[1.        2.6232097],0
953,[1.        2.4813159],0
954,[1.        2.4740844],0
955,[1.       2.455904],0
956,[ 1.        -1.7586179],0
957,[ 1.       -1.781745],0
958,[ 1.       -1.749405],0
959,[ 1.        -1.7898942],0
960,[1.        3.7540915],0
961,[1.        3.0726583],0
962,[1.        3.0383666],0
963,[1.        2.4904552],0
964,[1.        2.4823754],0
