Iteration,labels,realization
226,[ 1.        -1.6232538],0
227,[ 1.       -1.626516],0
228,[ 1.        -1.6134508],0
229,[ 1.        -1.5848004],0
230,[1.        3.1865149],0
231,[1.       2.886929],0
232,[1.        2.6679852],0
233,[1.        2.5472436],0
234,[1.        2.5356324],0
235,[1.       2.505414],0
236,[1.        2.4236293],0
237,[ 1.        -1.6528257],0
238,[ 1.        -1.6816982],0
239,[ 1.        -1.6867568],0
240,[1.        3.2383926],0
241,[1.        3.0326495],0
242,[1.        3.0212405],0
243,[1.        2.8972642],0
244,[1.        2.7687962],0
245,[1.        2.7476137],0
246,[1.       2.738025],0
247,[1.       2.691131],0
248,[1.        2.5365033],0
249,[1.        2.4651725],0
250,[1.        3.4250908],0
251,[1.        3.2563903],0
252,[1.        3.1733804],0
253,[1.       2.878115],0
254,[1.        2.7791605],0
255,[1.       2.578487],0
256,[1.       2.472664],0
257,[ 1.        -1.6135155],0
258,[ 1.        -1.6037571],0
259,[ 1.        -1.5973333],0
260,[1.        3.2996912],0
261,[1.        2.5029466],0
262,[ 1.        -1.6225301],0
263,[ 1.       -1.616176],0
264,[ 1.        -1.6099727],0
265,[ 1.        -1.6091803],0
266,[ 1.        -1.6418064],0
267,[ 1.       -1.650789],0
268,[ 1.        -1.6579959],0
269,[ 1.        -1.5900168],0
270,[1.      3.20674],0
271,[1.        3.0405195],0
272,[1.        2.9983108],0
273,[1.        2.9910047],0
274,[1.        2.7050495],0
275,[1.        2.5327117],0
276,[1.        2.5156786],0
277,[ 1.        -1.7963743],0
278,[ 1.       -1.768213],0
279,[ 1.        -1.7649469],0
280,[1.       3.845414],0
281,[1.        2.9169078],0
282,[1.        2.6168566],0
283,[1.        2.6025195],0
284,[1.        2.5776746],0
285,[1.        2.5569322],0
286,[1.        2.4802072],0
287,[1.        2.4329653],0
288,[1.        2.3913088],0
289,[1.        2.3632739],0
290,[1.        2.9847264],0
291,[1.      2.84183],0
292,[1.        2.5887578],0
293,[1.        2.4203854],0
294,[ 1.        -1.7236872],0
295,[ 1.        -1.7447053],0
296,[ 1.        -1.6736531],0
297,[ 1.        -1.7595879],0
298,[ 1.        -1.7703286],0
299,[ 1.        -1.6574305],0
300,[1.        2.8892112],0
301,[1.        2.8657217],0
302,[1.       2.710999],0
303,[1.        2.6564384],0
304,[1.        2.4857476],0
305,[1.        2.4642448],0
306,[1.        2.4232183],0
307,[1.        2.4179544],0
308,[1.        2.4073741],0
309,[1.        2.3633616],0
310,[1.        3.2195737],0
311,[1.        3.1304066],0
312,[1.        2.9261181],0
313,[1.        2.8162413],0
314,[1.        2.7864816],0
315,[1.        2.7273617],0
316,[1.        2.6520264],0
317,[1.        2.6026433],0
318,[1.        2.4619489],0
319,[1.        2.3760035],0
320,[1.        2.8690395],0
321,[1.        2.6411765],0
322,[1.        2.6194057],0
323,[1.       2.517394],0
324,[1.        2.5005147],0
325,[1.        2.4361362],0
326,[1.       2.431102],0
327,[1.        2.4292579],0
328,[1.       2.426179],0
329,[1.       2.408356],0
330,[1.       3.742336],0
331,[1.        2.9967349],0
332,[1.        2.9722428],0
333,[1.       2.759676],0
334,[1.        2.5719187],0
335,[1.        2.4779022],0
336,[1.        2.4553742],0
337,[ 1.        -1.6252898],0
338,[ 1.        -1.6194029],0
339,[ 1.        -1.6866939],0
340,[1.        2.7367206],0
341,[1.       2.649929],0
342,[1.       2.611303],0
343,[1.       2.578769],0
344,[1.        2.4944594],0
345,[1.       2.457793],0
346,[1.       2.403448],0
347,[ 1.        -1.6590044],0
348,[ 1.        -1.6529931],0
349,[ 1.        -1.6666285],0
350,[1.        3.4180186],0
351,[1.        2.9285035],0
352,[1.     2.8158],0
353,[1.       2.679844],0
354,[1.        2.5913744],0
355,[1.       2.530665],0
356,[1.       2.524758],0
357,[1.        2.4793274],0
358,[1.        2.4278443],0
359,[1.       2.407125],0
360,[1.       2.816935],0
361,[1.        2.5345325],0
362,[1.        2.4815106],0
363,[ 1.        -1.6151277],0
364,[ 1.        -1.6357958],0
365,[ 1.        -1.6110603],0
366,[ 1.        -1.6405151],0
367,[ 1.        -1.6081746],0
368,[ 1.        -1.6435272],0
369,[ 1.        -1.6468173],0
370,[1.        2.7062805],0
371,[1.        2.5453703],0
372,[1.       2.511646],0
373,[1.        2.5082364],0
374,[1.        2.4806602],0
375,[1.        2.4592342],0
376,[1.        2.3701875],0
377,[ 1.        -1.7638263],0
378,[ 1.        -1.7642382],0
379,[ 1.        -1.7681447],0
380,[1.        3.6341493],0
381,[1.        3.5017445],0
382,[1.        3.3558424],0
383,[1.       3.094395],0
384,[1.        2.9479356],0
385,[1.        2.8963304],0
386,[1.        2.7966602],0
387,[1.       2.570607],0
388,[1.        2.3685105],0
389,[1.        2.3638058],0
390,[1.       4.078943],0
391,[1.      3.49428],0
392,[1.       3.037792],0
393,[1.        2.9276562],0
394,[1.       2.625267],0
395,[1.        2.4244816],0
396,[1.        2.3794353],0
397,[1.        2.3673217],0
398,[ 1.       -1.685911],0
399,[ 1.       -1.713383],0
400,[1.        3.2187216],0
401,[1.       3.086532],0
402,[1.        2.9147692],0
403,[1.       2.833771],0
404,[1.       2.772935],0
405,[1.      2.61219],0
406,[1.        2.4781983],0
407,[1.        2.4574685],0
408,[1.        2.4308667],0
409,[1.       2.386524],0
410,[1.        3.2603793],0
411,[1.       2.772698],0
412,[1.       2.602457],0
413,[1.       2.496234],0
414,[1.        2.4083836],0
415,[1.        2.4042542],0
416,[ 1.       -1.620222],0
417,[ 1.        -1.6433358],0
418,[ 1.        -1.6799729],0
419,[ 1.        -1.5760093],0
420,[1.        3.1437628],0
421,[1.       3.069851],0
422,[1.        2.8999972],0
423,[1.        2.7687683],0
424,[1.        2.7205014],0
425,[1.        2.7024488],0
426,[1.        2.6717193],0
427,[1.       2.637354],0
428,[1.       2.608385],0
429,[1.       2.580559],0
430,[1.        3.1836975],0
431,[1.        2.9465315],0
432,[1.       2.893313],0
433,[1.        2.8850253],0
434,[1.        2.7244406],0
435,[1.        2.6211727],0
436,[1.        2.4952722],0
437,[1.        2.4420288],0
438,[1.        2.4359217],0
439,[1.        2.3802621],0
440,[1.       3.027201],0
441,[1.       3.011911],0
442,[1.        2.7752333],0
443,[1.       2.529249],0
444,[1.        2.4952583],0
445,[1.        2.4915059],0
446,[ 1.        -1.5683737],0
447,[ 1.        -1.5715649],0
448,[ 1.        -1.5744995],0
449,[ 1.        -1.5805255],0
450,[1.        3.5904198],0
451,[1.       2.862796],0
452,[1.       2.679953],0
453,[1.       2.566118],0
454,[1.        2.5467527],0
455,[1.        2.4886463],0
456,[1.        2.4838421],0
457,[1.        2.4128444],0
458,[1.        2.3997238],0
459,[ 1.        -1.5951456],0
460,[1.        3.4863536],0
461,[1.       3.138655],0
462,[1.        3.1019065],0
463,[1.        2.9725885],0
464,[1.       2.952318],0
465,[1.        2.7690165],0
466,[1.       2.447666],0
467,[1.        2.3995378],0
468,[ 1.        -1.5693731],0
469,[ 1.        -1.5590632],0
470,[1.        3.0497983],0
471,[1.        2.9054065],0
472,[1.        2.7733266],0
473,[1.        2.6420674],0
474,[1.        2.6345773],0
475,[1.        2.5712585],0
476,[ 1.        -1.5613885],0
477,[ 1.        -1.5526508],0
478,[ 1.        -1.5501939],0
479,[ 1.        -1.5502614],0
480,[1.        3.8054073],0
481,[1.        3.4467425],0
482,[1.       3.005369],0
483,[1.        2.7688239],0
484,[1.        2.6419795],0
485,[1.       2.615712],0
486,[1.        2.5958111],0
487,[1.        2.5930862],0
488,[1.        2.4424114],0
489,[1.        2.4402816],0
490,[1.       3.604318],0
491,[1.        3.2944093],0
492,[1.       2.829999],0
493,[1.        2.8223784],0
494,[1.       2.778126],0
495,[1.        2.5905943],0
496,[1.       2.572679],0
497,[1.        2.5074315],0
498,[1.        2.5028644],0
499,[ 1.        -1.5525101],0
500,[1.        4.0915136],0
501,[1.       2.811683],0
502,[1.        2.7672808],0
503,[1.        2.6710842],0
504,[1.        2.6281183],0
505,[1.        2.5789692],0
506,[1.        2.5778155],0
507,[1.        2.5071967],0
508,[1.        2.5017292],0
509,[1.        2.4506822],0
510,[1.        2.8513455],0
511,[1.        2.6890476],0
512,[1.        2.6589825],0
513,[1.       2.619322],0
514,[1.        2.5946844],0
515,[1.        2.5913398],0
516,[1.        2.5479722],0
517,[1.      2.51565],0
518,[ 1.        -1.4960303],0
519,[ 1.        -1.4867876],0
520,[1.        3.4465153],0
521,[1.       3.311672],0
522,[1.        3.0556047],0
523,[1.        3.0238597],0
524,[1.        2.7855694],0
525,[1.        2.7004397],0
526,[1.        2.5876083],0
527,[1.        2.5502663],0
528,[1.        2.5500498],0
529,[1.        2.5396247],0
530,[1.        3.4658763],0
531,[1.        3.0579014],0
532,[1.        3.0478954],0
533,[1.       2.964653],0
534,[1.        2.9403927],0
535,[1.        2.6923623],0
536,[1.        2.6312382],0
537,[1.        2.5598493],0
538,[1.      2.52631],0
539,[1.        2.5206904],0
540,[1.        3.9619837],0
541,[1.       2.601531],0
542,[1.      2.57847],0
543,[1.        2.5691702],0
544,[1.        2.5578442],0
545,[1.        2.5022075],0
546,[1.        2.4665663],0
547,[ 1.        -1.4175669],0
548,[ 1.        -1.4225564],0
549,[ 1.        -1.4246117],0
550,[1.        3.9886107],0
551,[1.        3.3386736],0
552,[1.      2.73375],0
553,[1.        2.7195227],0
554,[1.       2.662162],0
555,[1.       2.654509],0
556,[1.        2.6389637],0
557,[1.        2.5779557],0
558,[1.       2.482961],0
559,[ 1.        -1.4450488],0
560,[1.       3.115517],0
561,[1.        2.9845977],0
562,[1.        2.8761647],0
563,[1.       2.792906],0
564,[1.       2.612344],0
565,[ 1.        -1.4094217],0
566,[ 1.        -1.3975526],0
567,[ 1.        -1.4404486],0
568,[ 1.        -1.3874621],0
569,[ 1.        -1.3804107],0
570,[1.       3.982722],0
571,[1.        2.9732099],0
572,[1.        2.9622638],0
573,[1.       2.837802],0
574,[1.        2.7164836],0
575,[1.        2.6884272],0
576,[1.        2.6878946],0
577,[1.        2.6495798],0
578,[1.       2.637848],0
579,[1.        2.5260124],0
580,[1.       3.953698],0
581,[1.        3.0671344],0
582,[1.        3.0295475],0
583,[1.       2.873854],0
584,[1.       2.838927],0
585,[1.        2.7646234],0
586,[1.        2.6986334],0
587,[1.        2.5390468],0
588,[1.        2.5279698],0
589,[1.        2.4903357],0
590,[1.       3.745975],0
591,[1.        2.9219077],0
592,[1.        2.7923017],0
593,[1.        2.6042993],0
594,[1.        2.5420296],0
595,[ 1.        -1.3838301],0
596,[ 1.        -1.3813148],0
597,[ 1.        -1.3919356],0
598,[ 1.        -1.3716497],0
599,[ 1.        -1.3953993],0
600,[1.        3.8221905],0
601,[1.        3.4310565],0
602,[1.       3.220956],0
603,[1.        2.4779217],0
604,[ 1.        -1.4155824],0
605,[ 1.        -1.4067168],0
606,[ 1.        -1.4178166],0
607,[ 1.       -1.422682],0
608,[ 1.        -1.4227471],0
609,[ 1.        -1.4232906],0
610,[1.        3.0608015],0
611,[1.        2.8128068],0
612,[1.        2.5519452],0
613,[ 1.        -1.4519186],0
614,[ 1.        -1.4505336],0
615,[ 1.        -1.4578979],0
616,[ 1.        -1.4634058],0
617,[ 1.        -1.4686472],0
618,[ 1.        -1.4733524],0
619,[ 1.        -1.4747499],0
620,[1.        3.8199778],0
621,[1.        3.2173953],0
622,[1.        2.8093407],0
623,[1.        2.7241714],0
624,[1.        2.6305246],0
625,[ 1.        -1.5322716],0
626,[ 1.        -1.5048918],0
627,[ 1.        -1.4993304],0
628,[ 1.        -1.4939302],0
629,[ 1.        -1.4878596],0
630,[1.        2.9731104],0
631,[1.        2.9124558],0
632,[1.       2.538769],0
633,[1.        2.5172663],0
634,[1.        2.4666226],0
635,[1.        2.4087584],0
636,[ 1.        -1.5540497],0
637,[ 1.        -1.5428991],0
638,[ 1.        -1.5655334],0
639,[ 1.        -1.5406325],0
640,[1.        2.9972425],0
641,[1.        2.9860141],0
642,[1.       2.895303],0
643,[1.       2.772279],0
644,[1.        2.7621746],0
645,[1.        2.7167232],0
646,[1.       2.439256],0
647,[ 1.        -1.5767224],0
648,[ 1.        -1.5927548],0
649,[ 1.        -1.5681101],0
650,[1.        3.1656659],0
651,[1.        2.9913957],0
652,[1.        2.9394023],0
653,[1.        2.7279897],0
654,[1.        2.6297653],0
655,[1.        2.6104364],0
656,[1.       2.608385],0
657,[1.        2.5099475],0
658,[1.        2.4961734],0
659,[1.        2.4859183],0
660,[1.        3.0597017],0
661,[1.        2.9412727],0
662,[1.        2.7900088],0
663,[1.        2.6417341],0
664,[1.        2.6334732],0
665,[1.        2.6117194],0
666,[1.        2.5945718],0
667,[1.        2.5887492],0
668,[1.       2.511695],0
669,[ 1.        -1.5568988],0
670,[1.        3.1226401],0
671,[1.       2.757166],0
672,[1.        2.6634974],0
673,[1.        2.5676005],0
674,[1.       2.506491],0
675,[1.        2.4606018],0
676,[1.       2.435185],0
677,[ 1.        -1.5459285],0
678,[ 1.        -1.5503608],0
679,[ 1.        -1.5453581],0
680,[1.        2.9263325],0
681,[1.        2.8524268],0
682,[1.        2.7600791],0
683,[1.        2.7015743],0
684,[1.        2.5385747],0
685,[ 1.        -1.5602419],0
686,[ 1.       -1.565698],0
687,[ 1.        -1.5710863],0
688,[ 1.       -1.572449],0
689,[ 1.        -1.5447361],0
690,[1.        3.9619837],0
691,[1.        3.2520444],0
692,[1.       2.692059],0
693,[1.        2.6842153],0
694,[1.        2.6621516],0
695,[1.        2.6323733],0
696,[1.       2.581236],0
697,[1.        2.5623257],0
698,[1.        2.5138297],0
699,[1.       2.490355],0
700,[1.        3.1482673],0
701,[1.        2.8647256],0
702,[1.        2.6529226],0
703,[1.        2.5572855],0
704,[1.       2.456136],0
705,[ 1.        -1.5704871],0
706,[ 1.        -1.5439838],0
707,[ 1.        -1.5807006],0
708,[ 1.        -1.5940906],0
709,[ 1.        -1.6016568],0
710,[1.        2.9919217],0
711,[1.        2.9268754],0
712,[1.        2.7110703],0
713,[1.        2.6859727],0
714,[1.        2.6265435],0
715,[1.        2.5722785],0
716,[1.        2.5630114],0
717,[1.        2.5249028],0
718,[1.        2.5186677],0
719,[1.        2.4401817],0
720,[1.        3.8368137],0
721,[1.        3.0805674],0
722,[1.        3.0506728],0
723,[1.        3.0383968],0
724,[1.        2.8979204],0
725,[1.        2.6020517],0
726,[1.        2.4253578],0
727,[ 1.        -1.5748287],0
728,[ 1.        -1.5752224],0
729,[ 1.        -1.5761954],0
730,[1.        3.6220703],0
731,[1.       3.236923],0
732,[1.        3.0570076],0
733,[1.        2.7093995],0
734,[1.        2.5454166],0
735,[1.       2.536004],0
736,[ 1.       -1.582171],0
737,[ 1.        -1.5619177],0
738,[ 1.        -1.5599372],0
739,[ 1.      -1.59408],0
740,[1.        4.0026145],0
741,[1.        3.3968859],0
742,[1.        3.3534331],0
743,[1.        2.9464629],0
744,[1.       2.814011],0
745,[1.        2.7789907],0
746,[1.        2.6778123],0
747,[1.        2.5468757],0
748,[1.        2.5078473],0
749,[1.        2.4384549],0
750,[1.        2.6770382],0
751,[1.       2.590226],0
752,[1.        2.4334846],0
753,[ 1.        -1.5529591],0
754,[ 1.        -1.5666903],0
755,[ 1.        -1.5496744],0
756,[ 1.        -1.5696619],0
757,[ 1.        -1.5406865],0
758,[ 1.        -1.5332369],0
759,[ 1.        -1.5899693],0
760,[1.        3.8321552],0
761,[1.        3.2041988],0
762,[1.        3.0680943],0
763,[1.        2.6946433],0
764,[1.        2.6418326],0
765,[1.        2.6394405],0
766,[1.        2.5933452],0
767,[1.        2.5229383],0
768,[1.        2.4211967],0
769,[ 1.        -1.6055512],0
770,[1.       2.878339],0
771,[1.        2.7328236],0
772,[1.        2.6246114],0
773,[1.       2.592682],0
774,[1.      2.57403],0
775,[1.        2.4665852],0
776,[1.        2.4664972],0
777,[1.       2.434496],0
778,[1.       2.418316],0
779,[ 1.       -1.592157],0
780,[1.       3.282032],0
781,[1.      3.06487],0
782,[1.        2.9064648],0
783,[1.        2.8457825],0
784,[1.        2.7914321],0
785,[1.        2.7376566],0
786,[1.        2.5784953],0
787,[1.        2.5054069],0
788,[1.        2.5008414],0
789,[1.        2.4514594],0
790,[1.        3.0580623],0
791,[1.        2.9970286],0
792,[1.        2.9219294],0
793,[1.        2.8112493],0
794,[1.        2.5407836],0
795,[1.        2.5232773],0
796,[1.        2.4936953],0
797,[1.        2.4791534],0
798,[ 1.        -1.5572201],0
799,[ 1.        -1.5407639],0
800,[1.        3.2510986],0
801,[1.       2.867013],0
802,[1.       2.732236],0
803,[1.        2.7168796],0
804,[1.        2.7120254],0
805,[1.        2.5878885],0
806,[1.        2.4720736],0
807,[1.        2.4681652],0
808,[1.        2.4420047],0
809,[1.        2.4243124],0
810,[1.       3.237487],0
811,[1.        2.9628189],0
812,[1.        2.9032972],0
813,[1.        2.8232782],0
814,[1.        2.6704714],0
815,[1.        2.6617806],0
816,[1.       2.578072],0
817,[1.        2.4662411],0
818,[1.        2.4223921],0
819,[ 1.        -1.5371661],0
820,[1.       3.781132],0
821,[1.       3.045358],0
822,[1.        2.8541589],0
823,[1.       2.845251],0
824,[1.        2.7432506],0
825,[1.        2.6946094],0
826,[1.        2.6299736],0
827,[1.       2.502885],0
828,[ 1.        -1.5308851],0
829,[ 1.        -1.5469923],0
830,[1.        3.8173468],0
831,[1.        2.9394248],0
832,[1.        2.8442602],0
833,[1.        2.8333073],0
834,[1.        2.6043787],0
835,[1.        2.4850261],0
836,[1.        2.4543102],0
837,[ 1.        -1.5225939],0
838,[ 1.        -1.5266435],0
839,[ 1.        -1.5313337],0
840,[1.        3.3202891],0
841,[1.        3.1573093],0
842,[1.        2.8888438],0
843,[1.        2.7218583],0
844,[1.        2.4512606],0
845,[ 1.        -1.5149517],0
846,[ 1.        -1.5182452],0
847,[ 1.        -1.5068026],0
848,[ 1.        -1.5228195],0
849,[ 1.        -1.5234935],0
850,[1.        3.3326707],0
851,[1.       3.017478],0
852,[1.       2.895737],0
853,[1.        2.8309162],0
854,[1.        2.5959678],0
855,[1.       2.583483],0
856,[1.        2.5668266],0
857,[1.        2.5571446],0
858,[1.        2.5319524],0
859,[1.       2.492019],0
860,[1.        3.9392953],0
861,[1.        3.0094397],0
862,[1.        2.8339705],0
863,[1.        2.7508183],0
864,[1.        2.7174664],0
865,[1.        2.7138739],0
866,[1.        2.6421363],0
867,[1.        2.6386344],0
868,[1.       2.560007],0
869,[1.       2.548548],0
870,[1.        2.8996358],0
871,[1.        2.8793557],0
872,[1.       2.852758],0
873,[1.      2.51565],0
874,[1.        2.5107992],0
875,[1.       2.477208],0
876,[ 1.        -1.4962674],0
877,[ 1.        -1.5006348],0
878,[ 1.        -1.4941547],0
879,[ 1.        -1.4906539],0
880,[1.        3.7751179],0
881,[1.        3.1283686],0
882,[1.        3.1033394],0
883,[1.        2.9552956],0
884,[1.        2.9165494],0
885,[1.        2.7901266],0
886,[1.        2.7599452],0
887,[1.        2.5357735],0
888,[1.       2.505869],0
889,[1.        2.4767387],0
890,[1.       3.112695],0
891,[1.        2.9579902],0
892,[1.        2.9037614],0
893,[1.        2.8404922],0
894,[1.        2.5805504],0
895,[1.        2.5578282],0
896,[1.        2.5449061],0
897,[1.        2.5029058],0
898,[ 1.       -1.486038],0
899,[ 1.        -1.4966445],0
900,[1.        3.1854608],0
901,[1.        3.1180542],0
902,[1.       3.100915],0
903,[1.        3.0182426],0
904,[1.        2.9429715],0
905,[1.        2.9332585],0
906,[1.       2.898678],0
907,[1.        2.7036712],0
908,[1.        2.6118815],0
909,[1.        2.4750476],0
910,[1.       3.142091],0
911,[1.       3.113376],0
912,[1.        2.8505113],0
913,[1.        2.7110822],0
914,[ 1.        -1.4598709],0
915,[ 1.        -1.4781687],0
916,[ 1.        -1.4487725],0
917,[ 1.       -1.448757],0
918,[ 1.        -1.4483682],0
919,[ 1.        -1.4854019],0
920,[1.        3.7537484],0
921,[1.        2.9992213],0
922,[1.        2.9186356],0
923,[1.        2.7725577],0
924,[1.        2.7536008],0
925,[1.        2.5159543],0
926,[1.       2.479709],0
927,[1.        2.4706235],0
928,[1.       2.457793],0
929,[ 1.        -1.4901711],0
930,[1.        3.6678925],0
931,[1.        3.3789654],0
932,[1.        2.8052526],0
933,[1.       2.573112],0
934,[1.        2.5553885],0
935,[1.        2.4874318],0
936,[1.        2.4496844],0
937,[ 1.        -1.4805982],0
938,[ 1.        -1.4795064],0
939,[ 1.       -1.486057],0
940,[1.        3.6302085],0
941,[1.        3.1816187],0
942,[1.        2.7473404],0
943,[1.       2.726278],0
944,[1.        2.7256527],0
945,[1.        2.5591612],0
946,[1.       2.538769],0
947,[1.        2.5213277],0
948,[1.      2.43401],0
949,[1.        2.4316244],0
950,[1.        3.2400966],0
951,[1.       3.182375],0
952,[1.        3.1334705],0
953,[1.        2.8637502],0
954,[1.        2.7790194],0
955,[1.        2.7439716],0
956,[1.        2.7213242],0
957,[1.        2.7189088],0
958,[1.       2.647695],0
959,[1.      2.49312],0
960,[1.       3.087023],0
961,[1.       2.899736],0
962,[1.        2.8597875],0
963,[1.       2.815219],0
964,[1.        2.6877396],0
965,[1.        2.6316476],0
966,[1.        2.6256797],0
967,[1.        2.6204317],0
968,[1.       2.593233],0
969,[1.        2.5908258],0
